id,months,offer,phone,multiple,internet_type,gb_mon,security,backup,protection,support,unlimited,contract,paperless,payment,monthly,total_revenue,satisfaction,churn_value,churn_score,cltv
6619-RPLQZ,45,Offer B,Yes,No,None,0,No,No,No,No,No,Two Year,No,Mailed Check,20.85,2700.7,4,0,32,2844
3275-RHRNE,28,None,No,No,DSL,52,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,60.0,1682.05,5,0,80,2797
3503-TYDAY,43,Offer B,Yes,Yes,Fiber Optic,15,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.45,5197.59,4,0,35,5357
6901-GOGZG,60,Offer B,Yes,Yes,DSL,85,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.95,7982.450000000001,3,0,41,4104
7021-XSNYE,7,None,No,No,DSL,28,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,49.65,305.55,3,0,60,2750
9621-OUPYD,25,None,Yes,No,None,0,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.2,770.15,3,0,23,4129
8982-NHAVY,27,Offer C,Yes,Yes,Fiber Optic,73,No,No,Yes,No,No,One Year,Yes,Bank Withdrawal,100.5,2982.6699999999996,3,0,50,5939
4307-KWMXE,10,Offer D,No,No,DSL,22,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.75,389.8,3,0,59,2263
2450-ZKEED,11,Offer D,Yes,No,DSL,17,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,53.8,733.17,5,0,27,5899
3694-DELSO,4,None,No,No,DSL,53,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,38.55,156.1,4,0,40,3824
3893-JRNFS,68,None,No,No,DSL,58,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,39.9,2796.35,4,0,69,6270
1133-KXCGE,18,Offer D,Yes,No,None,0,No,No,No,No,No,One Year,No,Mailed Check,20.1,745.45,4,0,55,2910
0142-GVYSN,26,Offer C,Yes,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.3,858.0899999999999,5,0,68,5712
1049-FYSYG,17,Offer D,No,No,DSL,23,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,35.65,646.05,3,0,38,5977
1821-BUCWY,30,Offer C,Yes,No,Cable,24,Yes,No,Yes,No,Yes,Two Year,Yes,Mailed Check,55.65,3065.65,3,0,70,5445
8314-DPQHL,9,None,No,No,DSL,14,Yes,No,Yes,Yes,Yes,One Year,No,Mailed Check,50.8,463.6,4,0,47,5535
1465-WCZVT,3,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,151.67,4,0,31,4943
9481-SFCQY,14,Offer D,Yes,No,DSL,24,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,59.8,1442.81,4,0,51,5962
0567-GGCAC,7,None,Yes,No,DSL,14,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,61.4,549.78,3,0,71,2845
8884-MRNSU,17,Offer D,Yes,No,None,0,No,No,No,No,No,One Year,No,Bank Withdrawal,19.9,579.48,3,0,63,3526
2171-UDMFD,32,Offer C,Yes,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.45,1796.1499999999999,4,0,42,4363
9802-CAQUT,72,None,Yes,Yes,Fiber Optic,52,Yes,Yes,Yes,No,No,Two Year,No,Credit Card,109.55,10411.33,4,0,27,5723
0187-WZNAB,27,Offer C,Yes,No,Fiber Optic,28,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,74.4,3232.17,3,0,57,4331
1475-VWVDO,7,Offer E,Yes,No,Fiber Optic,12,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,732.6800000000001,3,0,52,5335
1357-MVDOZ,11,Offer D,Yes,No,DSL,47,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.65,915.79,3,0,71,2136
7602-MVRMB,72,None,Yes,Yes,Fiber Optic,14,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.45,11416.210000000001,4,0,41,4754
5406-KGRMX,71,None,Yes,Yes,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.55,1908.0100000000002,5,0,74,4555
5968-HYJRZ,47,Offer B,Yes,Yes,None,0,No,No,No,No,No,Two Year,No,Credit Card,24.55,1897.41,4,0,78,3629
7140-ADSMJ,8,Offer E,Yes,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.45,443.98,3,0,24,5624
2230-XTUWL,48,Offer B,Yes,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,19.55,1519.83,5,0,68,5461
7706-YLMQA,70,None,Yes,No,None,0,No,No,No,No,No,One Year,No,Bank Withdrawal,19.7,2041.5,4,0,72,6072
2585-KTFRE,1,None,Yes,No,Cable,21,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,70.45,90.55000000000001,3,0,53,2706
7994-UYIVZ,8,Offer E,Yes,Yes,Fiber Optic,16,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.65,1046.17,4,0,72,2512
7717-BICXI,60,Offer B,Yes,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,20.55,2144.05,3,0,47,4020
6559-RAKOZ,49,Offer B,Yes,Yes,Fiber Optic,18,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,97.95,5702.879999999999,3,0,53,4301
4716-MRVEN,29,Offer C,Yes,No,None,0,No,No,No,No,No,One Year,No,Credit Card,20.0,1539.77,5,0,65,4128
2143-LJULT,67,None,Yes,Yes,None,0,No,No,No,No,No,Two Year,Yes,Credit Card,25.25,4100.93,5,0,32,5887
3200-MNQTF,67,None,Yes,Yes,DSL,15,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,70.9,6557.120000000001,3,0,80,4361
6164-HXUGH,6,Offer E,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,19.85,158.18,3,0,31,5060
5630-IXDXV,47,Offer B,Yes,Yes,Fiber Optic,10,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.35,5532.4800000000005,4,0,74,3723
0320-DWVTU,53,Offer B,Yes,No,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,99.5,7733.46,3,0,23,4754
9135-MGVPY,69,None,Yes,No,DSL,7,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.7,9216.43,3,0,70,5345
1212-GLHMD,3,Offer E,Yes,No,Fiber Optic,29,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,86.05,299.63,4,0,37,2500
7878-JGDKK,4,Offer E,Yes,No,Cable,29,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.55,341.03,3,0,45,2124
1088-AUUZZ,56,Offer B,Yes,Yes,DSL,26,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,75.85,6365.68,3,0,52,5314
9588-OZDMQ,2,Offer E,Yes,No,DSL,12,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.0,120.75,4,0,60,5225
6476-EPYZR,12,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,20.5,808.22,3,0,65,2891
1174-FGIFN,28,Offer C,Yes,Yes,Fiber Optic,19,No,No,No,Yes,Yes,One Year,Yes,Bank Withdrawal,90.45,3245.09,3,0,74,5823
6620-HVDUJ,24,Offer C,Yes,No,DSL,4,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,60.45,2009.79,5,0,56,5095
1032-MAELW,68,None,Yes,Yes,DSL,29,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,78.45,5841.31,5,0,67,5071
7641-TQFHN,39,Offer C,Yes,Yes,Fiber Optic,85,No,No,No,Yes,Yes,Two Year,No,Credit Card,100.55,4469.43,3,0,71,3124
1552-TKMXS,42,Offer B,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,1119.8,3,0,69,2127
8622-ZLFKO,6,None,Yes,Yes,Fiber Optic,8,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.75,652.35,4,0,54,4297
6188-UXBBR,38,Offer C,Yes,No,None,0,No,No,No,No,No,One Year,Yes,Credit Card,20.25,1215.27,4,0,25,4411
2333-KWEWW,18,None,Yes,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,20.05,861.28,3,0,20,2782
5702-SKUOB,4,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,19.6,210.01,4,0,66,4580
1134-YWTYF,27,Offer C,Yes,No,DSL,15,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,53.8,2509.8099999999995,4,0,66,2563
6061-GWWAV,41,None,Yes,No,Cable,11,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card,70.2,3458.71,4,0,56,5365
0679-TDGAK,50,None,Yes,No,Cable,47,Yes,No,No,Yes,No,One Year,No,Bank Withdrawal,75.5,5717.1,3,0,21,5141
6585-WCEWR,72,None,Yes,No,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.35,2994.5600000000004,3,0,41,4949
9067-YGSCA,70,None,Yes,Yes,None,0,No,No,No,No,No,One Year,No,Credit Card,26.05,4049.5,5,0,21,4467
9067-SQTNS,44,None,Yes,No,None,0,No,No,No,No,No,One Year,No,Bank Withdrawal,20.6,2463.3599999999997,5,0,44,2471
1776-SPBWV,34,Offer C,Yes,No,None,0,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.1,2100.58,5,0,21,2272
9668-PUGNU,71,None,Yes,Yes,None,0,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.5,4100.9800000000005,4,0,38,4058
9405-GPBBG,64,None,Yes,Yes,Fiber Optic,24,No,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,110.5,7492.77,5,0,64,5718
1926-QUZNN,72,None,Yes,Yes,None,0,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.25,5405.92,3,0,36,4551
5829-NVSQN,23,None,Yes,No,DSL,29,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,68.75,2411.42,3,0,34,3519
9565-AXSMR,52,None,Yes,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,19.2,3174.27,5,0,78,4203
8869-LIHMK,64,None,Yes,Yes,Fiber Optic,4,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.1,10169.89,3,0,78,5213
0447-RXSGD,24,Offer C,Yes,Yes,Fiber Optic,6,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.65,3021.17,3,0,47,5207
4927-WWOOZ,2,None,Yes,Yes,Fiber Optic,20,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,91.45,280.27,5,0,32,4889
5788-YPOEG,34,Offer C,Yes,No,DSL,16,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.75,3148.5099999999998,3,0,51,2020
0661-KBKPA,53,None,Yes,Yes,DSL,56,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,78.75,5631.03,4,0,73,5052
9081-WWXKP,47,None,Yes,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,20.25,2628.85,5,0,38,2070
0784-ZQJZX,72,None,Yes,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,19.9,3828.61,4,0,72,5730
3133-PZNSR,72,None,Yes,Yes,Fiber Optic,59,Yes,Yes,No,Yes,Yes,Two Year,Yes,Credit Card,97.75,8488.48,3,0,46,4054
0722-SVSFK,7,None,Yes,No,Fiber Optic,25,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.4,988.1400000000001,3,0,56,5041
3612-YVGSJ,71,None,Yes,Yes,None,0,No,No,No,No,No,Two Year,Yes,Credit Card,24.45,4024.6,5,0,77,4742
5397-NSKQG,67,Offer A,No,No,DSL,17,Yes,No,No,No,Yes,Two Year,No,Credit Card,50.9,3281.65,4,0,62,5281
8565-HBFNN,69,Offer A,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,107.2,9619.630000000001,4,0,51,5935
8670-ERCJH,72,Offer A,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,113.4,8348.42,3,0,56,6347
7758-UJWYS,34,None,No,No,DSL,29,No,No,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,40.55,1325.85,5,0,31,3897
2050-ONYDQ,65,None,Yes,Yes,None,0,No,No,No,No,No,Two Year,No,Credit Card,26.0,1846.6,3,0,72,5352
7055-JCGNI,70,Offer A,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,111.95,10915.85,4,0,25,4182
0739-UUAJR,72,Offer A,No,No,Cable,14,Yes,No,Yes,No,Yes,Two Year,Yes,Credit Card,53.8,3952.45,3,0,28,4954
4826-DXMUP,35,None,Yes,No,DSL,73,No,No,No,Yes,Yes,One Year,Yes,Credit Card,72.1,2849.0,4,0,45,5510
7285-KLOTR,12,None,Yes,Yes,Cable,17,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal,78.85,1177.83,3,0,55,2495
0654-PQKDW,62,None,Yes,No,DSL,20,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,70.75,6870.549999999999,3,0,24,4133
7175-NTIXE,25,None,Yes,No,DSL,48,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,76.15,2534.7,3,0,32,3955
7963-SHNDT,52,None,No,No,DSL,7,Yes,Yes,No,Yes,No,Two Year,No,Credit Card,39.1,2112.1,3,0,52,4247
0188-GWFLE,2,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,37.32,3,0,59,4978
8129-GMVGI,56,None,Yes,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,20.05,3071.38,4,0,59,5172
2882-DDZPG,12,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.45,657.1700000000001,4,0,76,4862
3547-LQRIK,47,None,Yes,Yes,None,0,No,No,No,No,No,One Year,No,Bank Withdrawal,26.9,1799.81,4,0,47,2382
5843-TTHGI,18,None,Yes,No,DSL,69,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,50.0,1254.6399999999999,5,0,49,4952
1849-RJYIG,8,None,Yes,No,DSL,24,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.0,861.99,3,0,29,5862
8868-GAGIO,45,None,Yes,Yes,Fiber Optic,15,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.55,4739.95,3,0,44,3289
4061-UKJWL,3,None,Yes,No,Cable,17,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.45,202.81,5,0,72,3666
5380-XPJNZ,38,None,Yes,No,None,0,No,No,No,No,No,One Year,No,Credit Card,20.05,2222.52,3,0,27,4539
8263-QMNTJ,72,Offer A,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.55,11868.34,3,0,58,5890
3230-JCNZS,71,Offer A,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,99.0,8178.48,3,0,74,4305
0277-ORXQS,66,Offer A,No,No,Cable,23,No,No,No,Yes,No,Two Year,No,Bank Withdrawal,50.55,3474.55,4,0,30,4652
7996-BPXHY,13,None,Yes,Yes,None,0,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.0,789.97,4,0,21,4734
3227-WLKLI,65,None,Yes,Yes,Cable,26,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,91.55,6621.099999999999,3,0,26,4921
2266-FUBDZ,15,None,Yes,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,19.35,975.9,3,0,54,2742
8237-ULIXL,72,Offer A,Yes,Yes,None,0,No,No,No,No,No,Two Year,No,Credit Card,24.85,2827.29,3,0,78,4067
8216-AZUUZ,42,None,Yes,No,Fiber Optic,26,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,100.4,4832.849999999999,5,0,76,3265
9153-BTBVV,71,Offer A,Yes,Yes,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.0,5161.71,4,0,79,4066
5186-PEIZU,35,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.25,1941.0,5,0,67,4988
1074-AMIOH,53,None,Yes,No,Fiber Optic,29,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,108.25,8234.77,4,0,73,5989
4361-FEBGN,48,None,Yes,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,20.15,2599.59,5,0,43,4399
0380-ZCSBI,10,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,20.0,242.89999999999998,5,0,66,2411
7145-FEJWU,12,None,Yes,Yes,Fiber Optic,18,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.3,1479.17,3,0,72,5913
3969-JQABI,58,None,Yes,No,DSL,20,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,65.25,6230.879999999999,3,0,64,5912
9624-EGDEQ,37,None,Yes,No,None,0,No,No,No,No,No,Two Year,No,Credit Card,19.8,2366.9300000000003,5,0,61,5336
1051-EQPZR,44,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,19.6,963.73,5,0,36,5584
5849-ASHZJ,27,None,Yes,No,None,0,No,No,No,No,No,One Year,No,Credit Card,20.05,1020.0,3,0,65,2400
5780-INQIK,8,None,Yes,No,DSL,6,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,49.4,575.45,4,0,48,2907
8384-FZBJK,57,None,Yes,Yes,Fiber Optic,28,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,7456.79,3,0,48,6351
3750-RNQKR,12,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,19.45,463.69,4,0,33,4788
0962-CQPWQ,62,None,Yes,No,None,0,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.3,1445.5700000000002,5,0,56,4574
3096-YXENJ,65,None,Yes,Yes,Fiber Optic,52,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.65,8882.7,5,0,25,4193
1265-BCFEO,71,Offer A,Yes,Yes,Cable,27,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,80.45,7549.43,5,0,75,4518
5837-LXSDN,21,None,Yes,No,Cable,30,No,Yes,No,No,Yes,One Year,Yes,Credit Card,58.85,1965.5700000000002,4,0,25,2845
5945-AZYHT,71,Offer A,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,109.6,11355.869999999999,3,0,22,4564
8325-QRPZR,7,None,Yes,No,Fiber Optic,10,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,75.15,745.42,3,0,50,4216
6384-VMJHP,72,Offer A,Yes,No,Cable,69,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,73.0,6922.639999999999,4,0,80,5127
2262-SLNVK,1,None,Yes,No,Fiber Optic,23,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.1,71.25,4,0,74,2475
7730-CLDSV,72,Offer A,Yes,Yes,Fiber Optic,10,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,98.65,9664.57,4,0,78,4616
1135-HIORI,64,Offer B,Yes,Yes,Fiber Optic,53,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.45,9786.63,5,0,74,5129
0164-APGRB,72,Offer A,Yes,Yes,Fiber Optic,5,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.9,11979.34,4,0,69,4589
6481-ESCNL,29,None,Yes,Yes,Fiber Optic,12,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,100.55,3188.18,4,0,53,4847
1790-NESIO,13,None,Yes,No,None,0,No,No,No,No,No,Two Year,Yes,Credit Card,20.4,346.58000000000004,5,0,76,4883
1550-EENBN,31,None,Yes,Yes,Fiber Optic,58,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,104.35,4622.61,4,0,78,5320
8198-RKSZG,14,Offer D,Yes,Yes,DSL,21,No,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,80.45,1273.83,3,0,26,5772
9297-EONCV,72,Offer A,Yes,Yes,DSL,22,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,91.35,9880.32,3,0,52,5378
1069-QJOEE,25,None,Yes,No,None,0,No,No,No,No,No,One Year,No,Bank Withdrawal,19.9,977.2,5,0,76,4134
7799-DSEWS,18,Offer D,Yes,No,DSL,48,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,68.35,2176.04,3,0,47,5993
8766-PAFNE,71,Offer A,Yes,No,DSL,27,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,79.1,7554.27,5,0,29,5872
3130-ICDUP,2,None,Yes,Yes,Fiber Optic,11,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,80.55,198.7,4,0,40,5346
0820-FNRNX,17,Offer D,Yes,Yes,DSL,53,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,66.7,1584.84,3,0,46,2814
0880-FVFWF,56,Offer B,Yes,Yes,Fiber Optic,13,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.4,7002.799999999999,5,0,64,4449
4611-ANLQC,60,Offer B,No,No,Cable,4,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,50.05,2911.5,3,0,65,5493
4213-HKBJO,33,None,Yes,Yes,None,0,No,No,No,No,No,Two Year,No,Credit Card,25.7,2030.6,4,0,39,3378
2792-LSHWX,1,None,Yes,No,Fiber Optic,9,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,83.4,126.46000000000001,3,0,26,5960
0014-BMAQU,63,Offer B,Yes,Yes,Fiber Optic,7,Yes,No,No,Yes,No,Two Year,Yes,Credit Card,84.65,6214.280000000001,4,0,49,4604
9018-PCIOK,55,Offer B,Yes,No,Cable,20,No,Yes,Yes,No,Yes,Two Year,Yes,Mailed Check,64.75,5102.1,3,0,36,4634
4837-QUSFT,65,Offer B,Yes,Yes,Fiber Optic,6,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,100.15,9023.8,4,0,72,4915
9953-ZMKSM,63,Offer B,Yes,Yes,None,0,No,No,No,No,No,Two Year,No,Mailed Check,25.25,1811.9299999999998,4,0,79,4530
7665-NKLAV,36,None,No,No,Cable,71,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,40.65,1547.35,4,0,44,2564
4391-LNRXK,22,Offer D,Yes,No,Fiber Optic,18,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.95,3200.34,5,0,28,4242
8562-GHPPI,1,None,Yes,No,None,0,No,No,No,No,No,Month-to-Month,No,Credit Card,19.8,31.76,5,0,22,3129
5893-PYOLZ,56,Offer B,Yes,No,DSL,21,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,81.8,7298.61,5,0,75,4399
4986-MXSFP,2,Offer E,Yes,No,None,0,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,20.0,127.44,4,0,39,2237
6131-FOYAS,35,None,Yes,Yes,DSL,16,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.6,2816.25,3,0,27,2187
3027-YNWZU,64,Offer B,Yes,Yes,None,0,No,No,No,No,No,Two Year,No,Credit Card,25.0,2020.6399999999999,5,0,61,5538
5609-IMCGG,15,Offer D,Yes,Yes,Fiber Optic,4,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.35,1395.95,3,0,35,3314
4727-MCYZG,1,Offer E,Yes,No,DSL,48,No,No,No,No,No,Month-to-Month,No,Mailed Check,55.55,118.87,5,0,35,2207
9481-WHGWY,70,Offer A,Yes,No,DSL,53,Yes,No,No,Yes,Yes,Two Year,No,Credit Card,75.35,8204.85,3,0,64,6477
4328-VUFWD,39,None,Yes,No,DSL,17,No,No,No,Yes,Yes,One Year,No,Bank Withdrawal,59.3,2473.1800000000003,4,0,42,5843
3301-LSLWQ,29,None,Yes,Yes,Cable,26,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,66.1,2430.38,3,0,72,5590
7473-ZBDSN,14,Offer D,Yes,No,None,0,No,No,No,No,No,Two Year,No,Mailed Check,18.8,879.25,5,0,28,5751
3166-PNEOF,61,Offer B,Yes,Yes,Cable,24,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,86.45,5450.41,4,0,74,4471
5639-NTUPK,13,Offer D,Yes,No,Cable,59,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,52.1,919.86,3,0,34,4929
8780-YRMTT,66,Offer A,No,No,DSL,29,Yes,Yes,Yes,Yes,No,Two Year,Yes,Mailed Check,47.4,3177.25,3,0,27,6435
5140-FOMCQ,59,Offer B,Yes,Yes,Fiber Optic,4,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,109.15,8945.48,4,0,67,5186
6242-SGYTS,62,Offer B,Yes,Yes,Fiber Optic,59,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,94.95,6768.97,4,0,27,4262
8414-OOEEL,66,Offer A,Yes,No,DSL,23,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,79.5,6019.780000000001,4,0,66,4285
8454-AATJP,72,Offer A,Yes,Yes,Fiber Optic,15,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115.05,9816.2,3,0,46,5905
4531-AUZNK,51,Offer B,Yes,Yes,Fiber Optic,47,Yes,No,No,Yes,Yes,One Year,Yes,Mailed Check,95.15,5939.47,3,0,21,6492
4191-XOVOM,63,Offer B,Yes,Yes,Fiber Optic,73,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,105.4,8275.19,4,0,66,4551
2150-OEGBV,27,None,Yes,No,None,0,No,No,No,No,No,One Year,No,Bank Withdrawal,20.1,1464.4,5,0,28,3428
4878-BUNFV,42,Offer B,Yes,No,None,0,No,No,No,No,No,Two Year,No,Mailed Check,20.7,2173.69,5,0,76,5320
1872-EBWSC,29,None,Yes,No,None,0,No,No,No,No,No,One Year,No,Mailed Check,20.35,1231.8600000000001,4,0,66,4840
7026-YMSBE,30,None,Yes,No,None,0,No,No,No,No,No,One Year,No,Mailed Check,19.7,1362.15,4,0,59,3302
6997-UVGOX,71,Offer A,Yes,No,DSL,53,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.45,7650.83,3,0,44,5394
9674-EHPPG,46,Offer B,No,No,DSL,26,Yes,No,Yes,Yes,No,Two Year,No,Credit Card,40.4,1922.7,3,0,44,2519
5440-VHLUL,69,Offer A,Yes,Yes,Fiber Optic,28,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,105.2,10461.380000000001,3,0,47,6247
5781-BKHOP,72,Offer A,Yes,Yes,Fiber Optic,28,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,100.65,10335.01,3,0,20,6380
5213-TWWJU,28,None,Yes,No,Fiber Optic,59,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,91.0,3892.87,3,0,66,2448
