DIRECTORIO,SECUENCIA_P,SECUENCIA_ENCUESTA,P3053,P3095,P3096,P3097,P3098,P3054,P3055,P469,CLASE_TE,COD_DEPTO,AREA,F_EXP
7474811,1,3,6,,,,,,,,1,47,47,15.8953857577779
7474821,1,3,4,,,,1,,,,1,47,47,18.8539962840786
7474832,1,6,1,1,,,,1,1,1,1,47,47,19.9169976205411
7474834,1,2,1,2,,,,1,1,2,1,47,47,20.6361961670743
7474846,1,1,5,,,,,1,1,1,1,47,47,12.961856249036
7474849,1,2,2,,1,,,1,3,1,1,50,50,7.99117560862964
7474851,1,2,3,,,2,,,,,1,50,50,20.1729361005786
7474853,1,1,3,,,2,,,,,1,50,50,23.3235148542702
7474853,1,2,1,1,,,,1,3,1,1,50,50,23.3235148542702
7474864,1,1,2,,1,,,1,3,1,1,50,50,42.4510488254232
7474874,1,1,2,,1,,,1,3,1,1,50,50,36.6446353236463
7474888,1,2,4,,,,2,1,,1,1,50,50,21.5627959917931
7474894,1,1,5,,,,,1,1,1,1,50,50,18.2277292195066
7474895,1,2,2,,1,,,1,4,1,1,50,50,34.5301882935413
7474901,1,3,3,,,1,,,,,1,50,50,11.5989474328396
7474905,1,1,5,,,,,1,3,1,1,50,50,39.372729806487
7474906,1,1,2,,2,,,1,1,1,1,50,50,33.4992110960476
7474923,1,1,3,,,1,,,,,1,50,50,30.2901580696291
7474924,1,1,2,,1,,,1,3,1,1,50,50,23.2238036740954
7474930,1,1,5,,,,,2,2,1,1,50,50,21.054568160947
7474936,1,1,5,,,,,1,1,1,1,52,52,15.7620501425993
7474940,1,3,3,,,1,,,,,1,52,52,15.6236907109008
7474947,1,1,5,,,,,1,1,1,1,52,52,16.3297580538735
7474950,1,1,2,,1,,,1,3,1,1,52,52,23.9298383188601
7474953,1,1,4,,,,2,1,,1,1,52,52,11.0130855740054
7474953,1,2,1,2,,,,1,3,1,1,52,52,11.0130855740054
7474954,1,1,1,2,,,,1,4,2,1,52,52,9.11929900966981
7474954,1,2,1,2,,,,1,4,1,1,52,52,9.11929900966981
7474955,1,1,1,2,,,,1,3,2,1,52,52,9.09004379515704
7474955,1,2,5,,,,,1,3,1,1,52,52,9.09004379515704
7474956,1,2,4,,,,1,,,,1,52,52,15.3441676452013
7474963,1,2,1,1,,,,1,2,1,1,52,52,8.43992253825204
7474965,1,4,3,,,1,,,,,1,52,52,14.154851865216
7474977,1,1,5,,,,,1,1,1,1,52,52,9.9231647183121
7474979,1,1,1,1,,,,1,3,1,1,52,52,11.6769535913857
7475007,1,1,1,1,,,,1,1,2,1,54,54,48.5175626615966
7475035,1,1,5,,,,,1,2,1,1,54,54,45.8504154766628
7475064,1,1,2,,3,,,1,4,2,1,54,54,28.4715242465805
7475064,1,2,1,1,,,,1,3,1,1,54,54,28.4715242465805
7475065,1,2,3,,,1,,,,,1,63,63,10.2084203507228
7475069,1,2,8,,,,,,,,1,63,63,16.7811617479106
7475073,1,1,1,2,,,,1,3,2,1,63,63,14.1468960825414
7475078,1,1,4,,,,1,,,,1,63,63,12.4608356539762
7475096,1,1,1,1,,,,1,1,2,1,63,63,11.9058129415638
7475097,1,1,3,,,1,,,,,1,63,63,9.72536461967765
7475100,1,1,3,,,2,,,,,1,63,63,14.9167117211813
7475103,1,1,2,,1,,,1,3,1,1,63,63,15.5264540406464
7475108,1,2,2,,3,,,1,3,1,1,63,63,14.263942001671
7475109,1,1,1,2,,,,1,1,2,1,63,63,13.611227134297
7475121,1,1,2,,1,,,1,3,1,1,63,63,14.8913288458537
7475122,1,1,1,1,,,,1,1,2,1,63,63,10.6159823967866
7475125,1,1,2,,1,,,1,3,1,1,63,63,19.821246455415
7475130,1,3,1,1,,,,1,4,1,1,63,63,10.9255100875152
7475143,1,2,3,,,1,,,,,1,66,66,16.7091628786637
7475146,1,1,1,1,,,,1,3,2,1,66,66,15.6938018869332
7475155,1,1,6,,,,,,,,1,66,66,59.3309407013892
7475162,1,1,3,,,1,,,,,1,66,66,38.2205925944365
7475168,1,2,3,,,1,,,,,1,66,66,18.0315668439223
7475172,2,2,2,,2,,,1,4,1,1,66,66,98.0825128960563
7475177,1,1,6,,,,,,,,1,66,66,123.620045880151
7475178,1,2,3,,,1,,,,,1,66,66,38.9117797839011
7475180,1,1,3,,,2,,,,,1,66,66,22.2651306447024
7475185,1,1,1,1,,,,1,3,1,1,66,66,57.6567184752872
7475195,1,1,3,,,1,,,,,1,66,66,31.0609157337249
7475199,1,2,3,,,1,,,,,1,66,66,49.4038191481648
7475217,1,1,5,,,,,1,3,1,1,66,66,17.4034145681279
7475228,1,1,2,,1,,,1,1,1,1,68,68,31.8721319132586
7475248,1,1,1,2,,,,1,1,2,1,70,70,7.05811641446324
7475253,1,1,5,,,,,1,1,1,1,70,70,8.70737181114321
7475258,1,1,1,1,,,,1,1,2,1,70,70,6.71223521135044
7475259,1,5,1,2,,,,1,4,2,1,70,70,3.77839453880528
7475260,1,3,1,1,,,,1,1,1,1,70,70,3.96437952509211
7475262,1,1,1,1,,,,1,1,2,1,70,70,5.72219604821402
7475264,1,2,3,,,1,,,,,1,70,70,3.34049115010179
7475264,1,3,3,,,1,,,,,1,70,70,3.34049115010179
7475274,1,1,3,,,1,,,,,1,70,70,10.5665552026679
7475278,1,1,5,,,,,1,1,2,1,70,70,12.2841207177631
7475278,1,2,1,1,,,,1,1,2,1,70,70,12.2841207177631
7475280,1,1,4,,,,2,1,,1,1,70,70,18.9926825297296
7475280,1,4,5,,,,,1,2,1,1,70,70,18.9926825297296
7475282,1,1,4,,,,1,,,,1,70,70,12.5337154259424
7475282,1,2,3,,,1,,,,,1,70,70,12.5337154259424
7475282,1,3,6,,,,,,,,1,70,70,12.5337154259424
7475286,1,1,3,,,1,,,,,1,70,70,19.4741913637904
7475288,1,2,1,2,,,,1,4,2,1,70,70,17.5445772528841
7475289,1,1,1,1,,,,1,1,1,1,70,70,9.91572719470653
7475290,1,1,1,2,,,,1,1,1,1,70,70,7.08097614099635
7475297,1,1,3,,,1,,,,,1,70,70,6.4232521797499
7475299,1,1,3,,,1,,,,,1,70,70,6.66922360263271
7475299,1,6,3,,,1,,,,,1,70,70,6.66922360263271
7475304,1,1,3,,,1,,,,,1,70,70,9.92928885680626
7475304,1,2,4,,,,2,1,,1,1,70,70,9.92928885680626
7475306,1,1,1,2,,,,1,1,1,1,70,70,9.6253130091342
7475307,1,3,5,,,,,1,2,1,1,70,70,5.65169392956682
7475308,1,1,3,,,1,,,,,1,70,70,7.62865262895731
7475310,1,1,3,,,1,,,,,1,70,70,8.77799088368648
7475310,1,3,1,2,,,,1,1,2,1,70,70,8.77799088368648
7475317,1,1,7,,,,,1,4,2,1,70,70,8.55712352965061
7475321,1,1,3,,,1,,,,,1,70,70,13.7096404973486
7475324,1,2,4,,,,1,,,,1,70,70,11.72706596295
7475325,1,2,3,,,1,,,,,1,73,73,22.4258273255841
7475326,1,2,3,,,1,,,,,1,73,73,14.9860478587532
7475363,1,2,5,,,,,1,1,2,1,73,73,14.1068226132515
7475367,1,1,5,,,,,1,1,2,1,73,73,16.5368255448922
7475371,1,1,2,,2,,,1,1,1,1,73,73,37.3924910362993
7475373,1,1,4,,,,1,,,,1,73,73,52.5578020487615
7475383,1,3,4,,,,2,1,,1,1,73,73,26.1036908909745
7475383,1,4,3,,,1,,,,,1,73,73,26.1036908909745
7475384,1,2,1,1,,,,1,4,2,1,73,73,20.2887263833988
7475386,1,4,3,,,1,,,,,1,73,73,26.987916842494
7475394,1,1,2,,1,,,1,3,1,1,73,73,27.3879854152549
7475397,1,2,1,2,,,,1,3,1,1,73,73,32.8812716938005
7475403,1,2,8,,,,,,,,1,73,73,27.7604316754622
7475424,1,1,1,1,,,,1,1,1,1,73,73,22.2635564039592
7475432,1,1,1,1,,,,1,4,1,1,76,"",21.8627730158498
7475436,1,1,1,2,,,,1,4,2,1,76,"",27.5844410475444
7475437,1,2,1,2,,,,1,4,1,1,76,"",17.2130945922281
7475445,1,2,5,,,,,1,3,1,1,76,"",20.6557135106738
7475466,1,1,5,,,,,1,1,1,1,76,76,109.30826801405
7475476,1,1,3,,,1,,,,,1,76,76,9.05976789551868
7475476,1,2,3,,,1,,,,,1,76,76,9.05976789551868
7475481,1,1,3,,,1,,,,,1,76,76,77.4014103250786
7475481,1,3,3,,,1,,,,,1,76,76,77.4014103250786
7475482,1,3,5,,,,,1,3,1,1,76,76,22.4244249266066
7475483,1,2,6,,,,,,,,1,76,76,19.1790302809098
7475500,1,1,2,,1,,,1,3,1,1,76,76,89.5673738141842
7475504,1,2,1,2,,,,1,1,1,1,76,76,16.9889946181812
7475507,1,1,3,,,2,,,,,1,76,76,104.61385996813
7475507,1,2,3,,,2,,,,,1,76,76,104.61385996813
7475518,1,1,5,,,,,1,3,1,1,76,76,22.4956547825088
7475520,1,1,3,,,2,,,,,1,76,76,51.8206686644535
7475520,1,2,1,1,,,,1,4,1,1,76,76,51.8206686644535
7475531,1,2,3,,,1,,,,,1,76,76,99.4535414291077
7475533,1,4,1,2,,,,1,4,1,1,76,76,98.9758299033126
7475538,1,2,3,,,1,,,,,1,76,76,57.693115775105
7475539,1,1,3,,,1,,,,,1,76,76,100.303310861708
7475542,1,1,5,,,,,1,1,1,1,76,76,76.533521607982
7475546,1,1,5,,,,,1,1,1,1,76,76,131.497661383687
7475546,1,2,3,,,2,,,,,1,76,76,131.497661383687
7475547,1,1,2,,1,,,1,3,2,1,76,76,115.089599375952
7475551,1,2,5,,,,,1,1,1,1,76,76,83.2943668444796
7475560,1,1,2,,1,,,1,4,1,1,76,76,108.478276564811
7475560,1,3,1,1,,,,1,4,1,1,76,76,108.478276564811
7475562,1,2,3,,,2,,,,,1,76,76,99.5407867871228
7475608,1,2,1,2,,,,1,1,2,1,88,88,6.74297619652233
7475608,1,3,2,,1,,,1,3,1,1,88,88,6.74297619652233
7475611,1,1,2,,1,,,1,3,1,1,88,88,8.5925677022225
7475618,1,1,5,,,,,1,1,1,1,88,88,6.54177095128769
7475673,1,1,3,,,1,,,,,1,08,"",74.4223736797415
7475674,1,1,1,2,,,,1,4,1,1,44,"",70.0729558792619
7475675,1,1,1,2,,,,1,3,1,1,44,"",88.2104007220904
7475677,1,1,1,2,,,,1,3,1,1,44,"",88.4420837930769
7475686,1,2,7,,,,,1,5,2,2,44,"",82.3448484230548
7475688,1,1,5,,,,,1,1,1,2,44,"",101.483110300059
7475694,1,1,5,,,,,1,1,1,2,44,"",124.247274846494
7475702,1,1,5,,,,,1,4,1,2,44,"",98.8938771218273
7475703,1,1,1,2,,,,1,5,2,2,44,"",106.772771273667
7475705,1,1,1,2,,,,1,5,2,2,44,"",97.6029619201354
7475708,1,4,1,1,,,,1,4,1,1,18,"",50.668734586805
7475710,1,2,1,1,,,,1,1,1,1,41,"",37.7098461434883
7475712,1,1,4,,,,1,,,,1,41,"",82.1886885264974
7475712,1,2,2,,1,,,1,5,1,1,41,"",82.1886885264974
7475712,1,3,3,,,1,,,,,1,41,"",82.1886885264974
7475721,1,1,3,,,1,,,,,1,41,"",51.1547114173491
7475725,1,1,2,,1,,,1,3,1,1,41,"",39.44064741796
7475730,1,1,7,,,,,1,2,1,2,41,"",33.6660899937276
7475731,1,1,7,,,,,1,1,1,2,41,"",39.3265381412711
7475732,1,2,7,,,,,1,4,2,2,41,"",51.9102435880464
7475733,1,1,7,,,,,1,1,1,2,41,"",71.1333113770709
7475734,1,1,7,,,,,1,1,1,2,41,"",33.6660899937276
7475736,1,1,7,,,,,1,2,2,2,41,"",45.6685682863037
7475738,1,1,7,,,,,1,1,1,2,41,"",44.3142676327395
7475739,1,1,7,,,,,1,1,1,2,41,"",45.6685682863037
7475740,1,1,3,,,1,,,,,1,41,"",45.6885056900719
7475748,1,1,1,1,,,,1,1,1,1,41,"",52.1944808106184
7475750,1,1,2,,1,,,1,4,2,1,41,"",45.6682850442062
7475777,1,1,2,,1,,,1,3,1,1,41,"",71.3711629130011
7475780,1,2,1,2,,,,1,3,2,1,41,"",59.0718291818782
7475790,1,1,3,,,1,,,,,1,41,"",31.2339774058741
7475793,1,1,1,1,,,,1,1,1,2,41,"",132.111291747487
7475795,1,2,1,1,,,,1,3,1,2,41,"",284.127805566331
7475796,1,1,2,,1,,,1,1,1,2,41,"",241.739816438838
7475797,1,1,1,1,,,,1,1,1,2,41,"",97.3901920742366
7475799,1,1,1,1,,,,1,1,1,2,41,"",113.764892326575
7475799,1,2,7,,,,,1,4,2,2,41,"",113.764892326575
7475801,1,2,2,,1,,,1,3,1,2,41,"",361.710673728164
7475802,1,2,1,1,,,,1,1,1,2,41,"",97.3901920742366
7475804,1,1,7,,,,,1,1,2,2,41,"",178.334844011831
7475805,1,1,7,,,,,1,1,1,2,41,"",276.717200345924
7475806,1,1,7,,,,,1,1,1,2,41,"",132.111291747487
7475806,1,2,1,1,,,,1,1,1,2,41,"",132.111291747487
7475807,1,1,7,,,,,1,1,1,2,41,"",153.493856693365
7475808,1,1,7,,,,,1,1,2,2,41,"",97.3901920742366
7475809,1,1,7,,,,,1,1,1,2,41,"",147.973740519414
7475810,1,1,7,,,,,1,1,2,2,41,"",165.590755847088
7475812,1,1,7,,,,,1,1,1,2,41,"",150.167381914626
7475815,1,2,2,,1,,,1,3,1,2,41,"",25.2668656106374
7475819,1,1,1,1,,,,1,1,1,2,41,"",31.1461357967498
7475822,1,4,2,,1,,,1,3,1,2,41,"",24.2270636591138
7475823,1,1,1,2,,,,1,5,2,2,41,"",43.2581069023792
7475823,1,2,1,2,,,,1,5,2,2,41,"",43.2581069023792
7475824,1,1,7,,,,,1,1,2,2,41,"",16.3290117906021
7475825,1,2,7,,,,,1,1,1,2,41,"",36.1694617598107
7475827,1,1,7,,,,,1,5,1,2,41,"",10.590086704537
7475829,1,1,7,,,,,1,1,1,2,41,"",32.620562053483
7475830,1,1,7,,,,,1,5,1,2,41,"",24.4871279953319
7475835,1,1,7,,,,,1,1,2,2,68,"",10.5716625934271
7475835,1,3,7,,,,,1,4,2,2,68,"",10.5716625934271
7475836,1,2,2,,1,,,1,1,1,1,54,"",54.4999954962557
7475837,1,1,2,,1,,,1,3,1,1,54,"",50.6711860717246
7475839,1,1,3,,,1,,,,,1,54,"",40.6339152853721
7475839,1,2,5,,,,,1,2,1,1,54,"",40.6339152853721
7475843,1,1,2,,1,,,1,3,1,1,54,"",43.7640310107472
7475843,1,2,1,1,,,,1,4,1,1,54,"",43.7640310107472
7475845,1,2,1,1,,,,1,1,1,1,54,"",44.5230780068421
7475856,1,1,2,,1,,,1,3,1,1,54,"",135.824233465225
7475857,1,1,5,,,,,1,1,1,1,54,"",146.76250361936
7475861,1,1,7,,,,,1,4,1,2,54,"",52.462254440006
7475863,1,1,7,,,,,1,4,1,2,54,"",71.2140682963512
7475869,1,1,7,,,,,1,3,1,2,54,"",112.560290940599
7475872,1,1,7,,,,,1,4,1,2,54,"",105.130397862786
7475874,1,1,7,,,,,1,3,1,2,54,"",93.7878399395756
7475879,1,3,7,,,,,1,4,1,2,54,"",121.23916171488
7475880,1,1,7,,,,,1,5,1,2,54,"",94.6228567333984
7475891,1,1,1,1,,,,1,4,2,1,17,"",68.0113683668295
7475893,1,1,3,,,1,,,,,1,17,"",58.6058858813408
7475893,1,2,1,2,,,,1,1,2,1,17,"",58.6058858813408
7475903,1,1,3,,,1,,,,,1,17,"",64.3329935901008
7475911,1,1,1,2,,,,1,4,2,1,17,"",158.113817869031
7475920,1,1,4,,,,1,,,,1,17,"",88.5374941274556
7475932,1,1,1,1,,,,1,4,2,1,17,"",119.139683609944
7475932,1,2,2,,1,,,1,3,1,1,17,"",119.139683609944
7475933,1,1,3,,,1,,,,,1,17,"",83.6579262594916
7475943,1,1,1,2,,,,1,4,2,1,17,"",71.440767693878
7475943,1,2,3,,,1,,,,,1,17,"",71.440767693878
7475951,1,1,7,,,,,1,4,2,2,17,"",42.5016013752131
7475953,1,1,1,2,,,,1,4,2,2,17,"",42.5016013752131
7475960,1,1,7,,,,,1,4,2,2,17,"",38.2514412376918
7475966,1,1,1,1,,,,1,4,1,2,17,"",38.2514412376918
7475967,1,1,7,,,,,1,1,2,2,17,"",38.2514412376918
7475969,1,2,1,2,,,,1,4,1,1,17,"",43.8034972177158
7475978,1,1,2,,1,,,1,3,1,1,17,"",74.9576618045778
7475982,1,1,7,,,,,1,2,2,2,17,"",73.7230190555276
7475982,1,5,2,,1,,,1,3,1,2,17,"",73.7230190555276
7475985,1,1,7,,,,,1,1,2,2,17,"",39.9316110152136
7475986,1,1,7,,,,,1,2,2,2,17,"",57.5557303543856
7475987,1,1,7,,,,,1,1,2,2,17,"",38.2514412376918
7475988,1,1,7,,,,,1,1,2,2,17,"",77.9111062995983
7475995,1,3,2,,1,,,1,3,1,1,17,"",115.6070214814
7476002,1,1,7,,,,,1,1,2,2,17,"",58.1188795262389
7476005,1,1,7,,,,,1,1,2,2,17,"",51.8886676931752
7476006,1,1,7,,,,,2,2,2,2,17,"",38.2514412376918
7476016,1,2,2,,1,,,1,3,1,1,17,"",99.1000960098834
7476018,1,1,1,2,,,,1,1,2,1,17,"",86.7473960870037
7476035,1,1,7,,,,,1,1,2,2,17,"",42.0664692720921
7476037,1,1,7,,,,,1,1,2,2,17,"",23.7655242044352
7476038,1,1,7,,,,,1,5,2,2,17,"",19.8352066808141
7476046,1,1,5,,,,,1,1,1,1,17,"",81.7808871636036
7476055,1,1,7,,,,,1,2,2,2,17,"",52.4651822023985
7476057,1,1,7,,,,,1,1,2,2,17,"",39.5235300623818
7476058,1,1,7,,,,,1,2,2,2,17,"",19.8352066808141
7476061,1,1,7,,,,,1,2,2,2,17,"",58.6654895065812
7476063,1,1,7,,,,,1,1,2,2,17,"",58.4347682828252
7476064,1,1,7,,,,,1,2,2,2,17,"",57.8675698973717
7476067,1,1,7,,,,,1,1,2,2,17,"",19.8352066808141
7476070,1,2,7,,,,,1,1,2,2,17,"",26.9067625894328
7476072,1,1,7,,,,,1,1,2,2,17,"",19.8352066808141
7476074,1,3,7,,,,,1,1,2,2,17,"",30.1374262030251
7476084,1,2,1,2,,,,1,4,1,2,17,"",38.4534163848935
7476098,1,1,8,,,,,,,,2,73,"",24.890405564477
7476101,1,1,2,,1,,,1,3,1,2,73,"",25.9837005051781
7476103,1,1,1,2,,,,1,1,1,2,73,"",75.1601027511165
7476113,1,1,5,,,,,1,1,1,2,73,"",87.6142275869589
7476118,1,1,1,1,,,,1,1,1,1,73,"",231.24547572324
7476142,1,1,7,,,,,1,1,1,2,73,"",71.0873510156746
7476150,1,2,2,,1,,,1,1,1,2,73,"",101.436915712248
7476152,1,1,1,2,,,,1,5,1,2,73,"",126.51183607708
7476152,1,2,7,,,,,1,1,1,2,73,"",126.51183607708
7476158,1,1,7,,,,,1,3,1,2,73,"",43.0466354968476
7476164,1,1,7,,,,,1,1,1,2,73,"",43.0466354968476
7476166,1,1,7,,,,,1,4,1,2,73,"",65.4046525176675
7476171,1,1,7,,,,,1,5,1,2,73,"",76.9001236237646
7476174,1,1,7,,,,,1,1,1,2,73,"",80.496476399181
7476175,1,1,7,,,,,1,1,1,2,73,"",43.0466354968476
7476178,1,1,8,,,,,,,,2,73,"",82.6583763164409
7476179,1,2,7,,,,,1,1,1,2,73,"",131.297002916532
7476179,1,4,3,,,1,,,,,2,73,"",131.297002916532
7476181,1,2,7,,,,,1,4,1,2,73,"",64.6924040387281
7476181,1,3,7,,,,,1,4,1,2,73,"",64.6924040387281
7476181,1,4,7,,,,,1,4,2,2,73,"",64.6924040387281
7476182,1,2,3,,,2,,,,,2,73,"",74.1493931155033
7476182,1,3,3,,,2,,,,,2,73,"",74.1493931155033
7476183,1,1,1,1,,,,1,3,1,2,73,"",129.232501140571
7476183,1,2,7,,,,,1,1,1,2,73,"",129.232501140571
7476184,1,1,3,,,1,,,,,2,73,"",34.7219310251609
7476185,1,2,3,,,1,,,,,2,73,"",90.6553962848652
7476186,1,1,3,,,1,,,,,2,73,"",67.7088630128096
7476187,1,1,3,,,1,,,,,2,73,"",79.5937519667016
7476189,1,1,8,,,,,,,,1,73,"",120.111390188724
7476190,1,2,8,,,,,,,,1,73,"",114.007721904082
7476199,1,1,4,,,,1,,,,2,73,"",88.3140616242296
7476200,1,1,2,,1,,,1,3,1,2,73,"",107.512326612687
7476202,1,2,4,,,,2,1,,1,2,73,"",260.414482688707
7476203,1,1,7,,,,,1,4,1,2,73,"",65.1036206721767
7476204,1,1,7,,,,,1,1,1,2,73,"",88.3140616242296
7476212,1,1,1,1,,,,1,4,1,1,73,"",204.0444905247
7476214,1,1,1,1,,,,1,4,1,1,73,"",131.482390743133
7476216,1,1,1,1,,,,1,1,1,1,73,"",115.093279295342
7476218,1,1,7,,,,,1,1,1,1,73,"",135.749924603979
7476219,1,1,8,,,,,,,,1,73,"",142.384888476504
7476222,1,1,8,,,,,,,,1,73,"",102.224463596376
7476223,1,1,7,,,,,1,4,2,1,73,"",102.264081689104
7476225,1,1,8,,,,,,,,1,73,"",148.76383420196
7476226,1,1,8,,,,,,,,1,73,"",105.181939941162
7476232,1,2,4,,,,1,,,,2,73,"",36.319644475457
7476237,1,1,2,,1,,,1,3,1,2,73,"",72.7358543163726
7476243,1,1,1,1,,,,1,5,1,2,73,"",43.5835733705484
7476246,1,1,3,,,1,,,,,2,73,"",43.5835733705484
7476247,1,2,3,,,1,,,,,2,73,"",59.1217868485724
7476252,1,2,6,,,,,,,,1,73,"",119.231330508818
7476261,1,1,8,,,,,,,,1,73,"",170.230619276118
7476263,1,1,6,,,,,,,,1,73,"",97.6209068263927
7476265,1,1,3,,,1,,,,,2,73,"",122.256333399742
7476266,1,1,7,,,,,1,1,1,2,73,"",53.2096081637152
7476267,1,1,7,,,,,1,1,1,2,73,"",110.111809449478
7476268,1,1,7,,,,,1,1,1,2,73,"",145.683862167483
7476269,1,2,5,,,,,1,1,1,2,73,"",41.241927538903
7476270,1,1,7,,,,,1,1,1,2,73,"",58.6261779767014
7476273,1,1,3,,,1,,,,,2,73,"",53.2096081637152
7476275,1,2,3,,,1,,,,,2,73,"",65.713510915724
7476279,1,1,3,,,1,,,,,2,73,"",43.5835733705484
7476280,1,2,4,,,,1,,,,2,73,"",43.5835733705484
7476284,1,1,3,,,1,,,,,2,73,"",100.203627516108
7476295,1,2,5,,,,,1,3,1,1,08,08,57.8405443902628
7476301,1,1,5,,,,,1,2,1,1,08,08,92.7628286299891
7476309,1,1,5,,,,,1,1,1,1,11,11,174.706858379574
7476315,1,1,3,,,1,,,,,1,11,11,226.374899721216
7476316,1,1,4,,,,2,1,,1,1,11,11,295.066818669156
7476323,1,1,2,,1,,,1,3,1,1,11,11,324.992949755816
7476335,1,1,5,,,,,1,1,1,1,13,13,26.2919531661181
7476337,1,1,1,1,,,,1,1,1,1,13,13,18.613885339874
7476338,1,2,6,,,,,,,,1,13,13,16.1721669221168
7476342,1,1,6,,,,,,,,1,13,13,32.058407836203
7476345,1,2,3,,,1,,,,,1,13,13,23.8023839084618
7476347,1,2,5,,,,,1,4,1,1,13,13,22.9065513753388
7476347,1,3,5,,,,,1,3,1,1,13,13,22.9065513753388
7476348,1,4,2,,2,,,1,4,1,1,13,13,22.2339148748819
7476352,1,1,2,,4,,,1,3,1,1,13,13,24.7078074939361
7476353,1,2,1,2,,,,1,1,1,1,13,13,22.7999929485429
7476354,1,3,5,,,,,1,3,1,1,13,13,30.1931194576542
7476354,1,4,5,,,,,1,3,1,1,13,13,30.1931194576542
7476355,1,1,1,1,,,,1,1,1,1,13,13,23.629078782984
7476355,1,2,5,,,,,1,1,1,1,13,13,23.629078782984
7476356,1,1,5,,,,,1,3,1,1,13,13,30.9079363406146
7476360,1,1,1,2,,,,1,1,1,1,13,13,26.3598489247564
7476364,1,1,1,2,,,,1,4,2,1,13,13,21.3327221078155
7476364,1,2,1,2,,,,1,1,2,1,13,13,21.3327221078155
7476365,1,1,3,,,1,,,,,1,13,13,20.9194397392894
7476367,1,5,5,,,,,1,3,1,1,13,13,17.5927887872782
7476372,1,1,5,,,,,1,1,1,1,13,13,28.4494105880222
7476373,1,1,3,,,1,,,,,1,13,13,33.6961660777511
7476374,1,1,5,,,,,1,2,1,1,13,13,41.3723078278932
7476386,1,2,2,,3,,,1,3,1,1,15,15,12.9278782963907
7476388,1,2,7,,,,,1,4,2,1,15,15,12.0619235237162
7476412,1,1,2,,2,,,1,3,1,1,15,15,6.51593210473922
7476418,1,1,7,,,,,1,6,2,1,17,17,12.1009474643929
7476424,1,2,3,,,1,,,,,1,17,17,12.4638163644404
7476433,1,1,3,,,1,,,,,1,17,17,14.6827279870385
7476440,1,1,5,,,,,1,3,1,1,17,17,16.7175448873664
7476441,1,2,1,2,,,,1,4,2,1,17,17,27.6773058218187
7476443,1,1,1,2,,,,1,4,2,1,17,17,12.8232175526958
7476446,1,3,1,1,,,,1,4,1,1,17,17,24.403577016766
7476447,1,1,4,,,,2,1,,1,1,17,17,16.5338909405043
7476447,1,3,4,,,,2,1,,1,1,17,17,16.5338909405043
7476450,1,1,1,2,,,,1,1,1,1,17,17,16.3926245942594
7476463,1,1,2,,1,,,1,3,1,1,17,17,8.36764837327518
7476466,1,1,1,2,,,,1,4,2,1,17,17,13.1783976943143
7476468,1,1,2,,1,,,1,3,1,1,17,17,11.3963840154027
7476468,1,5,1,1,,,,1,4,2,1,17,17,11.3963840154027
7476469,1,1,1,1,,,,1,3,2,1,17,17,8.03467418997079
7476470,1,1,1,1,,,,1,3,2,1,17,17,18.3012933030033
7476475,1,1,4,,,,1,,,,1,17,17,17.4808561726101
7476477,1,1,1,2,,,,1,4,1,1,17,17,8.03398751379417
7476479,1,2,1,2,,,,1,4,1,1,17,17,21.3072095099066
7476483,1,1,5,,,,,1,3,1,1,18,18,7.29609096581452
7476486,1,1,4,,,,1,,,,1,18,18,11.5312858604176
7476490,1,1,5,,,,,1,3,1,1,18,18,6.07980540522047
7476493,1,1,4,,,,2,1,,1,1,18,18,10.1211933690769
7476497,1,1,1,2,,,,1,3,1,1,18,18,3.74493409745498
7476503,1,1,1,1,,,,1,1,1,1,18,18,12.8937069570843
7476504,1,1,5,,,,,1,1,1,1,18,18,16.6325198181913
7476508,1,1,3,,,1,,,,,1,18,18,20.8382534847613
7476508,1,2,3,,,1,,,,,1,18,18,20.8382534847613
7476515,1,1,4,,,,1,,,,1,18,18,11.1975425546302
7476530,1,3,4,,,,1,,,,1,19,19,13.7953302638262
7476536,1,1,1,2,,,,1,1,1,1,19,19,11.8534162536726
7476543,1,2,4,,,,2,1,,1,1,19,19,12.4287749740403
7476546,1,1,3,,,2,,,,,1,19,19,20.6706771754404
7476553,1,1,1,2,,,,1,3,1,1,19,19,16.6688666067271
7476557,1,1,3,,,1,,,,,1,19,19,10.9167496396678
7476559,1,1,2,,1,,,1,3,1,1,19,19,18.2578192856401
7476561,1,1,1,1,,,,1,1,1,1,19,19,12.0845750787199
7476572,1,2,5,,,,,1,3,2,1,20,20,29.830456645177
7476573,1,1,3,,,1,,,,,1,20,20,15.9919704711082
7476573,1,2,2,,1,,,1,3,1,1,20,20,15.9919704711082
7476577,1,1,3,,,1,,,,,1,20,20,26.1176590478916
7476581,1,1,1,1,,,,1,1,1,1,23,23,29.7768587024037
7476592,1,1,2,,1,,,1,1,1,1,23,23,16.3600056066966
7476595,1,1,1,2,,,,1,1,2,1,23,23,31.9571990193328
7476598,1,7,1,2,,,,1,1,2,1,23,23,11.266000765439
7476607,1,6,4,,,,1,,,,1,23,23,8.60597280693256
7476611,1,1,1,1,,,,1,1,1,1,23,23,16.1430238647381
7476626,1,1,2,,1,,,1,3,1,1,23,23,9.72483498772773
7476638,1,1,1,1,,,,1,1,2,1,27,27,3.56604390562987
