,Sector,Ingresos de actividades ordinarias,Costo de ventas,Ganancia bruta,Otros ingresos,Gastos de ventas,Gastos de administración,Otros gastos,Costos financieros,Ingreso (gasto) por impuestos,Ganancia (pérdida),Efectivo y equivalentes al efectivo,Cuentas comerciales por cobrar y otras cuentas por cobrar corrientes,Inventarios corrientes,Activos corrientes totales,Propiedades planta y equipo,Total de activos no corrientes,Total de activos,Provisiones corrientes por beneficios a los empleados,Total provisiones corrientes,Cuentas por pagar comerciales y otras cuentas por pagar,Pasivos por impuestos corrientes corriente,Otros pasivos financieros corrientes,Pasivos corrientes totales,Total de pasivos no corrientes,Total pasivos,Capital emitido,Otras reservas,Ganancias acumuladas,Patrimonio total,Total de patrimonio y pasivos
28144,C,15493722.0,11052132.0,4441590.0,113541.0,1654894.0,1617821.0,19338.0,157228.0,446445.0,1018459.0,2310994.0,2289307.0,3757659.0,9237640.0,14014332.0,14282156.0,23519796.0,162128.0,162128.0,1207976.0,471583.0,717481.0,2559168.0,6577596.0,9136764.0,2200000.0,668699.0,11161920.0,14383032.0,23519796.0
28148,C,36292473.0,21626424.0,14666049.0,115424.0,5987087.0,4819895.0,253622.0,2258204.0,612385.0,902763.0,1163940.0,13354905.0,9579993.0,24098838.0,21046558.0,22349213.0,46448051.0,398227.0,398227.0,9873983.0,348841.0,3891425.0,14567559.0,15762044.0,30329603.0,1050000.0,500916.0,9784532.0,16118448.0,46448051.0
28164,C,2673608.0,1610578.0,1063030.0,701761.0,0.0,700547.0,47016.0,535396.0,129899.0,1884947.0,10794.0,29800.0,79230.0,119824.0,164236.0,23605833.0,23725657.0,0.0,0.0,355712.0,48557.0,0.0,405390.0,3717844.0,4123234.0,17050.0,15369.0,17930749.0,19602423.0,23725657.0
28172,C,68932507.0,59079323.0,9853184.0,839587.0,2255296.0,3542454.0,310756.0,5704945.0,247509.0,-188523.0,1916430.0,29049673.0,21950434.0,53603184.0,21783831.0,29150549.0,82753733.0,333111.0,333111.0,2560721.0,535412.0,31911510.0,35340754.0,12148671.0,47489425.0,2184784.0,1015000.0,24642791.0,35264308.0,82753733.0
28216,C,9836212.0,6082314.0,3753898.0,269182.0,1450501.0,1394530.0,73139.0,132899.0,229851.0,742160.0,63570.0,1435545.0,1257708.0,3244410.0,7632200.0,8262283.0,11506693.0,122505.0,122505.0,255145.0,379210.0,79404.0,919692.0,984060.0,1903752.0,600000.0,540914.0,8462027.0,9602941.0,11506693.0
28228,C,8164539.0,6633491.0,1531048.0,89547.0,0.0,349258.0,129632.0,0.0,399567.0,742138.0,1067413.0,2600499.0,3655.0,6945474.0,312728.0,333328.0,7278802.0,41030.0,41030.0,796880.0,481949.0,110714.0,1488350.0,332141.0,1820491.0,5000.0,2500.0,5294575.0,5458311.0,7278802.0
28288,C,12703006.0,9827160.0,2875846.0,250652.0,1429972.0,561869.0,575097.0,153150.0,347031.0,71494.0,1512308.0,12519409.0,523240.0,14554957.0,1017394.0,3080053.0,17635010.0,222647.0,222647.0,1561326.0,627354.0,65673.0,2635942.0,12384387.0,15020329.0,1936780.0,66776.0,611125.0,2614681.0,17635010.0
28304,C,11915095.0,9286283.0,2628812.0,103315.0,825091.0,836501.0,80119.0,713212.0,103490.0,324765.0,405038.0,2708064.0,10715969.0,14917778.0,1201963.0,1254936.0,16172714.0,108430.0,108430.0,5886441.0,175696.0,1843387.0,8037173.0,1708124.0,9745297.0,100000.0,9500.0,4338234.0,6427417.0,16172714.0
28320,C,20453296.0,14463117.0,5990179.0,241486.0,1884777.0,2129145.0,212027.0,937840.0,844429.0,1006887.0,351474.0,8374397.0,6300422.0,15026293.0,6497423.0,6508235.0,21534528.0,162719.0,162719.0,1809479.0,619023.0,601354.0,5868260.0,8541624.0,14409884.0,112000.0,149947.0,6862697.0,7124644.0,21534528.0
28332,C,185203890.0,147225632.0,37978258.0,4977561.0,28340585.0,4893054.0,2059358.0,1384516.0,4279763.0,2040564.0,5190376.0,17089293.0,11900242.0,34986330.0,42431330.0,61524098.0,96510428.0,1344189.0,1344189.0,13233323.0,29878.0,6474079.0,21238170.0,21632395.0,42870565.0,6858983.0,5991760.0,40789120.0,53639863.0,96510428.0
28380,C,8603668.0,2933885.0,5669783.0,109698.0,738391.0,4458611.0,32280.0,718140.0,-48040.0,430270.0,66580.0,3847263.0,1851127.0,5894808.0,5567509.0,5567509.0,11462317.0,264724.0,264724.0,3518531.0,17433.0,1046034.0,4846722.0,2336816.0,7183538.0,630001.0,380173.0,3268605.0,4278779.0,11462317.0
28620,C,27560568.0,14825488.0,12735080.0,806881.0,7409207.0,2779918.0,714245.0,2466391.0,177261.0,279476.0,1759336.0,5045529.0,2743114.0,10642249.0,2722509.0,3049186.0,13691435.0,673825.0,673825.0,3017403.0,490825.0,1787941.0,5980784.0,1140100.0,7120884.0,2100000.0,740311.0,3730240.0,6570551.0,13691435.0
28728,C,13984631.0,7071485.0,6913146.0,87258.0,4062333.0,1607278.0,62161.0,455071.0,213233.0,601543.0,302848.0,2921979.0,1319802.0,4544629.0,3503848.0,3602733.0,8147362.0,175967.0,175967.0,1572600.0,112748.0,567357.0,2428672.0,1346123.0,3774795.0,405000.0,1389973.0,658865.0,4372567.0,8147362.0
28748,C,5238704.0,5050107.0,188597.0,15828.0,93207.0,728659.0,85901.0,344346.0,197748.0,-1230659.0,25123.0,1964031.0,4511674.0,7809019.0,14307940.0,14682637.0,22491656.0,319207.0,319207.0,2081584.0,217213.0,80603.0,2730908.0,4003770.0,6734678.0,600000.0,523402.0,14633576.0,15756978.0,22491656.0
28820,C,1542794.0,1908233.0,-365439.0,48166.0,176007.0,190150.0,0.0,135966.0,0.0,-819396.0,127807.0,531460.0,2084301.0,2833487.0,9279879.0,11142540.0,13976027.0,101362.0,101362.0,597779.0,451940.0,0.0,2187614.0,5972582.0,8160196.0,260000.0,269955.0,5285876.0,5815831.0,13976027.0
28828,C,22224291.0,13525751.0,8698540.0,404954.0,3925126.0,1895623.0,885393.0,787431.0,637959.0,1240545.0,702132.0,3358559.0,2671329.0,6732020.0,14677603.0,15782420.0,22514440.0,292718.0,292718.0,1777380.0,405232.0,729141.0,10096722.0,1703235.0,11799957.0,750000.0,497132.0,9467351.0,10714483.0,22514440.0
28876,C,20850327.0,10193192.0,10657135.0,306305.0,5844010.0,2683032.0,604530.0,0.0,721284.0,1110584.0,933265.0,9155649.0,3683844.0,13772758.0,4909107.0,8765323.0,22538081.0,293340.0,293340.0,4412605.0,919502.0,55553.0,5681000.0,3023703.0,8704703.0,350000.0,181387.0,13301991.0,13833378.0,22538081.0
28892,C,6498353.0,3895817.0,2602536.0,11350.0,1209393.0,1015405.0,135748.0,150261.0,-16972.0,120051.0,119013.0,1615112.0,1038457.0,3306482.0,699509.0,699509.0,4005991.0,150276.0,150276.0,1225676.0,376400.0,622015.0,2653280.0,192726.0,2846006.0,320000.0,91512.0,711403.0,1159985.0,4005991.0
28900,C,7214725.0,3994165.0,3220560.0,0.0,0.0,2691243.0,54546.0,0.0,156675.0,318096.0,611956.0,1367838.0,1395262.0,3375056.0,1837972.0,1837972.0,5213028.0,39377.0,39377.0,464393.0,82402.0,447925.0,1034097.0,1510558.0,2544655.0,100000.0,50000.0,2518373.0,2668373.0,5213028.0
29072,C,9865032.0,6309293.0,3555739.0,139693.0,1625692.0,900243.0,187120.0,0.0,351254.0,631123.0,245941.0,2114584.0,577570.0,2938095.0,2525369.0,3024594.0,5962689.0,148480.0,148480.0,540743.0,215076.0,49174.0,1379127.0,570581.0,1949708.0,596049.0,356439.0,1779090.0,4012981.0,5962689.0
29092,C,23350905.0,19985978.0,3364927.0,29652.0,2227327.0,577230.0,204490.0,189695.0,199623.0,566.0,88540.0,2086840.0,1039029.0,3744263.0,2474647.0,2474647.0,6218910.0,0.0,0.0,2247036.0,42886.0,149539.0,2602614.0,645819.0,3248433.0,1500000.0,16818.0,555891.0,2970477.0,6218910.0
29116,C,43080794.0,37111494.0,5969300.0,422318.0,1225155.0,2746766.0,888730.0,1543263.0,940353.0,2915305.0,25267620.0,7555233.0,7155710.0,39978563.0,8185639.0,15795844.0,55774407.0,356540.0,356540.0,2625668.0,1308818.0,3277533.0,8711121.0,2482832.0,11193953.0,1367500.0,1139875.0,42073079.0,44580454.0,55774407.0
29140,C,33759020.0,26409649.0,7349371.0,71226.0,1650532.0,2014206.0,59957.0,1901484.0,503004.0,1898315.0,974924.0,6762233.0,9788520.0,19084719.0,3833099.0,6013979.0,25098698.0,155159.0,155159.0,9523902.0,1282764.0,8552.0,11039903.0,4248543.0,15288446.0,900000.0,1711649.0,4587485.0,9810252.0,25098698.0
29200,C,39881577.0,28495835.0,11385742.0,5744.0,5306223.0,3297374.0,17660.0,1075082.0,742231.0,952989.0,532030.0,3223966.0,2167586.0,6887427.0,23972526.0,31635637.0,38523064.0,2069524.0,2444524.0,4147011.0,843440.0,3587386.0,11158084.0,11430373.0,22588457.0,1712245.0,876708.0,13345654.0,15934607.0,38523064.0
29216,C,3375087.0,1758986.0,1616101.0,171339.0,720212.0,650163.0,74523.0,315020.0,34743.0,5218.0,106368.0,739237.0,3038325.0,3883930.0,17088679.0,17322980.0,21206910.0,30536.0,30536.0,504204.0,47291.0,307408.0,889439.0,3487414.0,4376853.0,1987875.0,1292298.0,6367494.0,16830057.0,21206910.0
29220,C,133333874.0,117382498.0,15951376.0,1020722.0,14646031.0,3776018.0,433154.0,2593697.0,-1559694.0,-2917108.0,2900238.0,14158252.0,5849308.0,28436203.0,63506004.0,102363372.0,130799575.0,2730431.0,2730431.0,16615967.0,5074763.0,10100642.0,34521803.0,19673692.0,54195495.0,3974883.0,9541073.0,44294217.0,76604080.0,130799575.0
29224,C,7298792.0,5360860.0,1937932.0,135571.0,342954.0,557829.0,174769.0,192118.0,296437.0,532838.0,370819.0,1778969.0,635744.0,2788037.0,993183.0,1144505.0,3932542.0,172019.0,172019.0,859908.0,260271.0,501824.0,1794022.0,420817.0,2214839.0,400000.0,517263.0,532838.0,1717703.0,3932542.0
29328,C,84620574.0,73383014.0,11237560.0,207783.0,4469536.0,1288636.0,136290.0,2285898.0,1531569.0,2509560.0,5855521.0,9696376.0,7480460.0,23468592.0,14403199.0,14614041.0,38082633.0,190722.0,190722.0,2486839.0,0.0,10114522.0,14809186.0,91354.0,14900540.0,1234400.0,1981675.0,9832537.0,23182093.0,38082633.0
29344,C,111120523.0,95092103.0,16028420.0,577025.0,9641990.0,976632.0,359411.0,1974645.0,1298862.0,2125437.0,4287632.0,25479241.0,8182592.0,37949465.0,20919915.0,27006535.0,64956000.0,454592.0,454592.0,11574213.0,1760285.0,21668206.0,35970520.0,828214.0,36798734.0,6000000.0,2397349.0,17342966.0,28157266.0,64956000.0
29508,C,26828690.0,18953202.0,7875488.0,179872.0,5669076.0,1194968.0,137418.0,0.0,419069.0,634829.0,304996.0,6074189.0,3271123.0,10000626.0,4178497.0,4235297.0,14235923.0,0.0,0.0,4768968.0,399812.0,0.0,5489545.0,1144452.0,6633997.0,1040000.0,238828.0,6323098.0,7601926.0,14235923.0
29608,C,33410793.0,27354808.0,6055985.0,1454946.0,2089813.0,1693819.0,376700.0,3623605.0,-744545.0,782209.0,193081.0,9190105.0,17378204.0,26761390.0,25050485.0,27828130.0,54589520.0,718361.0,718361.0,7489602.0,1964664.0,8246200.0,18935323.0,19255582.0,38190905.0,9450000.0,572513.0,5026729.0,16398615.0,54589520.0
29676,C,11141240.0,6615483.0,4525757.0,239141.0,2310264.0,3395057.0,216721.0,2208083.0,-430041.0,-1783949.0,456860.0,4589613.0,6046740.0,12334869.0,14931424.0,16016491.0,28351360.0,177511.0,439318.0,9007267.0,47741.0,3290987.0,12791262.0,1358733.0,14149995.0,12332275.0,1614795.0,254295.0,14201365.0,28351360.0
29696,C,12293061.0,9063868.0,3229193.0,283615.0,3173411.0,1724422.0,341572.0,401832.0,-75736.0,-1922956.0,1429696.0,3045178.0,3246153.0,7721027.0,4377090.0,4724418.0,12445445.0,365094.0,369675.0,2462061.0,316268.0,0.0,3148004.0,2201121.0,5349125.0,1000000.0,500000.0,4487915.0,7096320.0,12445445.0
29740,C,42365999.0,31120331.0,11245668.0,1991846.0,4941720.0,2678219.0,347352.0,1181422.0,-232263.0,4669009.0,1326901.0,5969441.0,6812762.0,16750486.0,26646331.0,26839592.0,43590078.0,567944.0,567944.0,10161496.0,2539669.0,1468846.0,15588328.0,5877958.0,21466286.0,600000.0,1663254.0,19860538.0,22123792.0,43590078.0
29744,C,36564619.0,31205547.0,5359072.0,863191.0,3196700.0,1687365.0,1170778.0,102803.0,-136149.0,253407.0,1326420.0,7828779.0,1604119.0,10824164.0,10346057.0,10350412.0,21174576.0,160503.0,160503.0,9201868.0,548789.0,641149.0,10552309.0,424540.0,10976849.0,2691000.0,5266954.0,2239773.0,10197727.0,21174576.0
29776,C,12519345.0,9254144.0,3265201.0,43614.0,1162880.0,1054550.0,4323.0,376549.0,404072.0,534515.0,1058593.0,3917304.0,2401737.0,7506208.0,5420765.0,5988005.0,13494213.0,261623.0,261623.0,2711688.0,116043.0,91659.0,3201355.0,2300010.0,5501365.0,1014052.0,819971.0,5519575.0,7992848.0,13494213.0
29820,C,17949535.0,12710009.0,5239526.0,727741.0,2161678.0,2105497.0,209938.0,93786.0,625090.0,872707.0,2970120.0,4529712.0,2809447.0,10503674.0,11696221.0,18463628.0,28967302.0,405098.0,405098.0,1241049.0,314569.0,12913.0,2000348.0,2277001.0,4277349.0,100000.0,50000.0,16465849.0,24689953.0,28967302.0
29852,C,6267247.0,5039941.0,1227306.0,36074.0,76374.0,1021282.0,25912.0,79246.0,-64739.0,136980.0,79807.0,1692153.0,797662.0,2727676.0,9511520.0,12604030.0,15331706.0,224255.0,224255.0,1796176.0,230157.0,430678.0,2681266.0,1090426.0,3771692.0,52000.0,33846.0,9560951.0,11560014.0,15331706.0
29856,C,24199952.0,11568277.0,12631675.0,175579.0,9005844.0,970873.0,1277013.0,612595.0,492131.0,698927.0,5897966.0,215501.0,176013.0,6761536.0,11905289.0,15378709.0,22140245.0,517749.0,517749.0,3324880.0,1170566.0,129362.0,5162879.0,4528922.0,9691801.0,31100.0,1566253.0,10851091.0,12448444.0,22140245.0
29880,C,26987225.0,19625581.0,7361644.0,286413.0,1423202.0,3261603.0,75120.0,619323.0,1196756.0,1242198.0,1798343.0,6404172.0,1586761.0,9827639.0,10840874.0,12230812.0,22058451.0,294025.0,294025.0,3323888.0,1518832.0,369431.0,5506176.0,6631408.0,12137584.0,800000.0,400000.0,8720867.0,9920867.0,22058451.0
29884,C,470670.0,269349.0,201321.0,74169.0,33464.0,134735.0,17941.0,7815.0,0.0,87705.0,69923.0,301881.0,32234.0,404038.0,1166592.0,1333117.0,1737155.0,0.0,0.0,25775.0,18553.0,0.0,60028.0,307122.0,367150.0,80000.0,50131.0,1239874.0,1370005.0,1737155.0
29940,C,40534882.0,33638697.0,6896185.0,21459.0,3740227.0,1482517.0,293021.0,502610.0,619137.0,281905.0,199443.0,12405713.0,5971476.0,20356360.0,7804121.0,13404336.0,33760696.0,321158.0,321158.0,8943059.0,646050.0,5693123.0,15603390.0,3385304.0,18988694.0,600000.0,2880046.0,11291956.0,14772002.0,33760696.0
29980,C,6187214.0,4611469.0,1575745.0,234590.0,630007.0,784620.0,50677.0,301683.0,36606.0,173099.0,685893.0,1309260.0,855057.0,2850210.0,1185595.0,1549281.0,4399491.0,97879.0,97879.0,585582.0,63395.0,427707.0,1189563.0,480747.0,1670310.0,100000.0,50000.0,2014926.0,2729181.0,4399491.0
29984,C,10647536.0,8174540.0,2472996.0,55068.0,1285846.0,958809.0,37256.0,66816.0,80326.0,109817.0,127578.0,2141291.0,359133.0,3197153.0,2306050.0,2386046.0,5583199.0,5458.0,5458.0,452765.0,3192.0,824580.0,1285995.0,813370.0,2099365.0,987000.0,708563.0,1788271.0,3483834.0,5583199.0
30068,C,26053812.0,17774333.0,8279479.0,143022.0,6069427.0,1489540.0,0.0,836495.0,35319.0,-276764.0,921052.0,4469222.0,6412675.0,13083796.0,3852470.0,4796093.0,17879889.0,450559.0,450559.0,4224932.0,358292.0,2571194.0,7734363.0,909217.0,8643580.0,2240000.0,477882.0,6315934.0,9236309.0,17879889.0
30108,C,9104462.0,4358688.0,4745774.0,20504.0,2427521.0,1022553.0,49970.0,355312.0,287664.0,679583.0,561389.0,1483889.0,875242.0,2950285.0,2155490.0,2754913.0,5705198.0,178188.0,178188.0,379468.0,349523.0,4635.0,911814.0,1098570.0,2010384.0,2500000.0,161769.0,1033045.0,3694814.0,5705198.0
30152,C,10911045.0,9346677.0,1564368.0,144455.0,648889.0,655397.0,0.0,287116.0,45566.0,98770.0,313375.0,2557576.0,3628933.0,9216785.0,3970041.0,5105815.0,14322600.0,222442.0,222442.0,2577142.0,145691.0,1520041.0,4572355.0,2786832.0,7359187.0,120000.0,60000.0,6783413.0,6963413.0,14322600.0
30264,C,7058045.0,5597572.0,1460473.0,96365.0,504531.0,468605.0,53683.0,146260.0,192977.0,281242.0,1644177.0,2024219.0,1121115.0,4969885.0,1384731.0,1454830.0,6424715.0,39756.0,46056.0,1557894.0,36806.0,0.0,1640756.0,2553.0,1643309.0,8350.0,59797.0,4713259.0,4781406.0,6424715.0
30312,C,27331803.0,18733303.0,8598500.0,181202.0,3503877.0,2392640.0,349192.0,670893.0,841499.0,1021601.0,189702.0,6539412.0,5411490.0,12140604.0,13745504.0,13745504.0,25886108.0,370445.0,370445.0,3056591.0,1216254.0,2315669.0,7299007.0,5390708.0,12689715.0,500000.0,2231705.0,7158566.0,13196393.0,25886108.0
30324,C,7960825.0,5996659.0,1964166.0,0.0,805134.0,676537.0,196793.0,404895.0,192919.0,228406.0,348357.0,624754.0,3486849.0,4521841.0,3820908.0,3886388.0,8408229.0,107178.0,161300.0,170203.0,29517.0,4184.0,365204.0,1815375.0,2180579.0,210000.0,105727.0,5911923.0,6227650.0,8408229.0
30380,C,8854708.0,6908715.0,1945993.0,214435.0,402987.0,1214872.0,347738.0,0.0,70000.0,124831.0,138158.0,2458186.0,617400.0,3620059.0,3470355.0,4611211.0,8231270.0,0.0,0.0,1359377.0,189220.0,554024.0,2102621.0,1724622.0,3827243.0,210000.0,105000.0,535064.0,4404027.0,8231270.0
30400,C,6705630.0,4411991.0,2293639.0,29426.0,649365.0,1289467.0,11308.0,83042.0,148442.0,184759.0,205124.0,1860633.0,892620.0,3327950.0,1811901.0,1832015.0,5159965.0,244425.0,244425.0,1156993.0,152585.0,103065.0,1811487.0,466146.0,2277633.0,400000.0,410883.0,2071449.0,2882332.0,5159965.0
30488,C,7449424.0,4704266.0,2745158.0,68431.0,1428215.0,915186.0,64296.0,100897.0,143874.0,161311.0,223029.0,740252.0,437315.0,1400596.0,2260872.0,2490924.0,3891520.0,125564.0,125564.0,672666.0,433352.0,12000.0,1297591.0,592342.0,1889933.0,906309.0,2206.0,1093072.0,2001587.0,3891520.0
30556,C,475758155.0,399406943.0,76351212.0,9789075.0,16933970.0,10787428.0,2181188.0,9303994.0,15885262.0,28731580.0,7348068.0,31418262.0,53727519.0,93835609.0,208746032.0,221077171.0,314912780.0,2341619.0,2341619.0,63319955.0,13572576.0,11637746.0,101124430.0,115079841.0,216204271.0,5592000.0,5386125.0,87730384.0,98708509.0,314912780.0
30560,C,3600401.0,3721380.0,-120979.0,831718.0,130181.0,224008.0,14915.0,101931.0,111880.0,193256.0,1017564.0,3808922.0,84733.0,5327441.0,5541251.0,5901511.0,11228952.0,0.0,0.0,306273.0,71818.0,55352.0,632048.0,91315.0,723363.0,356000.0,356000.0,9793589.0,10505589.0,11228952.0
30616,C,5194980.0,3573210.0,1621770.0,0.0,0.0,1253386.0,248431.0,107485.0,138424.0,-44760.0,152387.0,1482605.0,169754.0,2189095.0,13993560.0,14034098.0,16223193.0,0.0,0.0,526238.0,327861.0,538583.0,1775116.0,948524.0,2723640.0,3114879.0,122605.0,6009014.0,13499553.0,16223193.0
30832,C,40280632.0,31835199.0,8445433.0,469218.0,4202416.0,2745995.0,428065.0,333676.0,383548.0,820951.0,356103.0,1634845.0,1929863.0,4079182.0,12900604.0,13022433.0,17101615.0,0.0,0.0,4912357.0,0.0,0.0,4912357.0,2924719.0,7837076.0,1588929.0,1143312.0,6309976.0,9264539.0,17101615.0
30836,C,2112557.0,1297948.0,814609.0,0.0,459.0,570560.0,35406.0,0.0,0.0,208184.0,173131.0,6313700.0,2558908.0,9094662.0,23814259.0,23955558.0,33050220.0,592672.0,592672.0,6142524.0,371912.0,2771058.0,9878166.0,7999434.0,17877600.0,150000.0,75000.0,14522540.0,15172620.0,33050220.0
31016,C,12088660.0,8463200.0,3625460.0,0.0,2285996.0,667470.0,31077.0,233787.0,212362.0,197624.0,664667.0,2418351.0,2452582.0,5535600.0,2504407.0,2543203.0,8078803.0,144084.0,144084.0,1585888.0,695563.0,566660.0,3022069.0,501041.0,3523110.0,400000.0,200000.0,3955693.0,4555693.0,8078803.0
31020,C,33122059.0,20550350.0,12571709.0,238773.0,5831288.0,1471363.0,0.0,1092433.0,1503205.0,2946714.0,1201034.0,6861524.0,9057385.0,18308279.0,8022037.0,9251200.0,27559479.0,1033413.0,1033413.0,2997416.0,2394963.0,292436.0,6982334.0,9777052.0,16759386.0,1597464.0,214057.0,8988572.0,10800093.0,27559479.0
31080,C,15297916.0,10545919.0,4751997.0,493016.0,2694160.0,2079180.0,172730.0,158527.0,112016.0,94699.0,1142111.0,4044854.0,1704922.0,7103733.0,9034777.0,15062463.0,22166196.0,564288.0,564288.0,1993929.0,126769.0,177327.0,3657784.0,217853.0,3875637.0,624601.0,4220588.0,10594679.0,18290559.0,22166196.0
31084,C,41336348.0,32774210.0,8562138.0,734065.0,5329328.0,2752871.0,231834.0,3644559.0,140814.0,439466.0,1382571.0,7994284.0,9172037.0,20144383.0,21087604.0,26263584.0,46407967.0,395103.0,395103.0,3444166.0,147195.0,8304719.0,12291183.0,10026005.0,22317188.0,236841.0,8098631.0,12765963.0,24090779.0,46407967.0
31200,C,5795046.0,4273733.0,1521313.0,162283.0,104287.0,657520.0,94340.0,132496.0,280000.0,461585.0,341848.0,576983.0,83553.0,1010481.0,2467823.0,7379699.0,8390180.0,141709.0,141709.0,403886.0,458240.0,1240019.0,2316302.0,141917.0,2458219.0,2076576.0,794943.0,704615.0,5931961.0,8390180.0
31240,C,17355600.0,9278358.0,8077242.0,1110148.0,6603017.0,1248006.0,316631.0,844865.0,232077.0,-53082.0,1623658.0,6941859.0,8997559.0,17748088.0,147808.0,665224.0,18413312.0,64714.0,64714.0,2259112.0,0.0,72357.0,3260555.0,2868634.0,6129189.0,294000.0,5157900.0,5842223.0,12284123.0,18413312.0
31260,C,31147311.0,22773888.0,8373423.0,104381.0,3823300.0,1855888.0,335559.0,174066.0,1043358.0,1714180.0,2045958.0,7171016.0,8876974.0,18464929.0,2252576.0,3272763.0,21737692.0,271077.0,271077.0,2511868.0,132832.0,76717.0,2992494.0,1683734.0,4676228.0,3090716.0,1538569.0,12426891.0,17061464.0,21737692.0
31296,C,38028904.0,22049983.0,15978921.0,413666.0,9555428.0,4187331.0,1235576.0,305206.0,976350.0,1002093.0,4572574.0,5857812.0,7040772.0,17471158.0,31615517.0,33396787.0,50867945.0,765946.0,1914694.0,2318976.0,1083880.0,2641785.0,12438947.0,1260160.0,13699107.0,354500.0,3077431.0,2715935.0,37168838.0,50867945.0
31304,C,31121329.0,21319511.0,9801818.0,222026.0,5068322.0,2432037.0,2351013.0,998421.0,701268.0,11370.0,39374.0,6167331.0,6596034.0,13346811.0,15398152.0,15886596.0,29233407.0,521283.0,521283.0,8372370.0,1439415.0,3324525.0,14660841.0,4443886.0,19104727.0,1415352.0,0.0,8713328.0,10128680.0,29233407.0
31308,C,4518895.0,3561640.0,957255.0,50111.0,534430.0,1102140.0,191935.0,339106.0,9727.0,-1145183.0,292743.0,1437767.0,1251376.0,2981886.0,2539756.0,2747491.0,5729377.0,1290499.0,1380299.0,617657.0,93098.0,305120.0,2396174.0,5171903.0,7568077.0,782041.0,1146546.0,-3767287.0,-1838700.0,5729377.0
31316,C,27918807.0,19767105.0,8151702.0,176713.0,1868110.0,4160470.0,1555716.0,1756224.0,690005.0,504642.0,4675093.0,17824070.0,3432976.0,27411621.0,14433074.0,18400159.0,45811780.0,461190.0,461190.0,13836930.0,612205.0,8900481.0,25081072.0,3611037.0,28692109.0,673204.0,3984834.0,5000829.0,17119671.0,45811780.0
31324,C,31511641.0,26793709.0,4717932.0,235040.0,2049350.0,1289399.0,304723.0,710118.0,148495.0,505535.0,610451.0,6957289.0,4743675.0,13234174.0,11629162.0,12189701.0,25423875.0,0.0,0.0,6641717.0,0.0,3309634.0,9981668.0,3323956.0,13305624.0,1037832.0,765885.0,3261811.0,12118251.0,25423875.0
31328,C,13824368.0,9736170.0,4088198.0,2422038.0,831439.0,2727198.0,2190163.0,520488.0,217325.0,31643.0,49055.0,4644292.0,1196934.0,5890281.0,28033467.0,29432818.0,35323099.0,184401.0,184401.0,4277743.0,367279.0,1112373.0,7515298.0,3824794.0,11340092.0,1335677.0,30352.0,2056790.0,23983007.0,35323099.0
31336,C,12772093.0,5872994.0,6899099.0,224174.0,2208857.0,4327258.0,114487.0,671971.0,539852.0,772214.0,5261738.0,3888771.0,2026348.0,19296033.0,8935251.0,13107712.0,32403745.0,0.0,0.0,503675.0,729505.0,0.0,1771575.0,11285016.0,13056591.0,1200000.0,846881.0,12757896.0,19347154.0,32403745.0
31352,C,14112116.0,11418714.0,2693402.0,654374.0,973933.0,1490866.0,10491.0,264408.0,332407.0,341538.0,324366.0,4071455.0,1547627.0,5943448.0,4305853.0,11492706.0,17436154.0,128949.0,128949.0,1793114.0,424181.0,227113.0,2573357.0,2238965.0,4812322.0,400000.0,2314062.0,9909770.0,12623832.0,17436154.0
31496,C,7363182.0,4815991.0,2547191.0,11489.0,1208468.0,1004933.0,63642.0,38176.0,107757.0,155529.0,23339.0,1838424.0,811462.0,2673225.0,553298.0,553298.0,3226523.0,99296.0,99296.0,1037838.0,107757.0,0.0,1262074.0,254816.0,1516890.0,500000.0,250000.0,959633.0,1709633.0,3226523.0
