Punto de Entrada,Nombre Formulario,NIT,Fecha de Corte,El Máximo Órgano Social aprobó distribuir utilidades del ejercicio inmediatamente anterior,Valor de las utilidades decretadas en miles de pesos (ejercicio inmediatamente anterior),Razón social de la sociedad,Objeto social principal,Clasificación Industrial Internacional Uniforme Versión 4 A.C (CIIU),Corte de cuentas según estatutos,Fecha de constitución (Aaaa-Mm-Dd),Fecha de vencimiento (Aaaa-Mm-Dd),Estado actual,Tipo societario,La sociedad es,Dirección de notificación judicial registrada en Cámara de Comercio,Departamento de la dirección de notificación judicial,Ciudad de la dirección de notificación judicial,Dirección del domicilio,Departamento de la dirección del domicilio,Ciudad de la dirección del domicilio,Teléfono del domicilio,Celular corporativo,E-mail de la sociedad,Matricula mercantil número,Domicilio casa matriz sucursal de sociedad extranjera,País del domicilio casa matriz sucursal de sociedad extranjera,La compañía está obligada a tener Revisor fiscal?,El Revisor fiscal pertenece a una firma?,A que firma pertenece el Revisor Fiscal?,Los estados finacieros estan acompañados del dictamen del Revisor fiscal?,Concepto del Revisor fiscal en su informe,Estos estados financieros presentan información reexpresada?,La información reexpresada corresponde a:,Reexpresión según normatividad que aplique,"La Entidad posee inversiones en subsidiarias, asociadas y/o negocios conjuntos?"
Plenas-Individuales,Carátula,890903995,2020-12-31,NO,,AGAVAL SA,"Compra y venta de mercancías, nacionales o importadas, especialmente en el ramo del calzado, prendas de vestir, artículos de cuero, electrodomésticos y mercancías en general y también la venta de equipos terminales móviles.",G4772 - Comercio al por menor de todo tipo de calzado y artículos de cuero y sucedáneos del cuero en establecimientos especializados,01. ANUAL,1950-09-22,2063-01-15,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 43B 23 117,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CR 43B 23 117,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4444999,3185253281,directorcontabilidad@agaval.com.co,21-004790-4,,,SI,SI,RH & ASOCIADOS CONTADORES PÚBLICOS S.A.S.,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890904138,2020-12-31,SI,22092599.0,AMTEX S.A.,FABRICACION DE PRODUCTOS QUIMICOS,C2029 - Fabricación de otros productos químicos n.c.p.,01. ANUAL,1965-06-30,2100-12-31,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 51 13 66,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CR 51 13 66,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4449991,3104442003,qac@amtex-corp.com,21-8782-04,,,SI,SI,ERNST & YOUNG AUDIT SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890904459,2020-12-31,SI,3360000.0,ACEROS MAPA S.A.,COMERCIO AL POR MAYOR DE MATERIALES PARA LA CONSTRUCCION,"G4663 - Comercio al por mayor de materiales de construcción, artículos de ferretería, pinturas, productos de vidrio, equipo y materiales de fontanería y calefacción",01. ANUAL,1966-11-04,2063-12-17,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 4 1 H 1 203 CE OIKOS  BG 6 ET 1 MD A,ATLANTICO,BARRANQUILLA-ATLANTICO,CL 4 1 H A 203 CE OIKOS BG 6 ET 1 MD A,ATLANTICO,BARRANQUILLA-ATLANTICO,3741313,3127566943,yocampo@acerosmapa.com.co,351382,,,SI,SI,FM CONASESORES,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890905022,2020-12-31,SI,1466278.0,CONVEL S.A.S.,ESTUDIO DISEÑO PLANEACION CONTRATACION Y EJECUCION DE OBRAS CIVILES Y CONSTRUCCIONES PUBLICAS Y PRIVADAS,F4111 - Construcción de edificios residenciales,01. ANUAL,1969-09-04,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA 63 32E 26,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CRA 63 32E 26,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3508866,3104487870,catalinamorales@convel.co,21-004890-12,,,SI,SI,R PIEDRAHITA AUDITORES Y ASOCIADOS S.A.S.,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890905065,2020-12-31,SI,10553551.0,EDATEL S.A.,"La Sociedad tiene como objeto social la organización, administración y prestación de los servicios de telecomunicaciones, tecnologías de la información y todas las actividades complementarias relacionadas y/o conexas con ellos.",J6110 - Actividades de telecomunicaciones alámbricas,01. ANUAL,1996-12-09,9999-12-31,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Carrera 48 20 114 TORRE 3,ANTIOQUIA,MEDELLIN-ANTIOQUIA,Calle 41 52 28 PISO 18,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3846384,3003846384,notificacionesjudiciales@tigo.com.co,21-220459-04,,,SI,SI,ERNST & YOUNG AUDIT SAS.,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890905360,2020-12-31,SI,8550000.0,HA BICICLETAS S.A,"COMPRA, FABRICACION, ENSAMBLE, VENTA  Y DISTRIBUCION DE TODA CLASE DE MERCANCIAS",G4690 - Comercio al por mayor no especializado,01. ANUAL,1968-01-19,2071-01-20,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 14 52 A 187,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CL 14 52 A 187,ANTIOQUIA,MEDELLIN-ANTIOQUIA,2855040,3216459341,CONTABILIDAD@HABICICLETAS.COM,21-002190-04,,,SI,SI,CONTABLER SA,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890905790,2020-12-31,NO,,COLOMBIANA FLEXOGRAFICA DE PLASTICOS SAS,"Su objeto social principal consiste en la fabricación de papeles parafinados, plásticos y sus derivados, envolturas para alimentos destinados al consumo popular, industrial o doméstico y en general, empaques flexibles; además puede realizar todo tipo de Inversiones y está autorizada para celebrar cualquier contrato tendiente al cumplimiento de sus finalidades.",C2229 - Fabricación de artículos de plástico n.c.p.,01. ANUAL,1968-09-09,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 42 53 116 AUT SUR,ANTIOQUIA,ITAGUI-ANTIOQUIA,CR 42 53 116 AUT SUR,ANTIOQUIA,ITAGUI-ANTIOQUIA,3720111,3165241680,mcastano@microplast.com.co,958,,,SI,SI,DELOITTE & TOUCHE LTDA.,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890906119,2020-12-31,NO,,PLASTIQUIMICA S.A.S.,"LA COMPRA, VENTA, IMPORTACION Y FABRICACION DE TODA CLASE DE MAQUINARIAS, REPUESTOS Y ELEMENTOS ACCESORIOS, ASI COMO SU MONTAJE Y EXPLOTACION PARA LA ELABORACION, TRANSFORMACION Y COMERCIALIZACION DE RESINAS TERMOPLASTICAS Y TERMOESTABLES.",C2221 - Fabricación de formas básicas de plástico,01. ANUAL,1968-06-05,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 61 SUR NO 43A 290,ANTIOQUIA,SABANETA-ANTIOQUIA,CL 61 SUR NO 43A 290,ANTIOQUIA,SABANETA-ANTIOQUIA,3788686,3112635532,dalais@oadmin.com,3106,,,SI,SI,BDO AUDIT S.A,SI,03. LIMPIO,NO,,,
Plenas-Individuales,Carátula,890906397,2020-12-31,NO,,FERRO COLOMBIA SAS,"LA PRODUCCION, TRANSFORMACION, FABRIACION Y DISTRIBUCION DE TODA CLASE DE PRODCUTOS QUIMICOS.",C2011 - Fabricación de sustancias y productos químicos básicos,01. ANUAL,1968-11-28,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CRA 46 N 52 82 PISO 9,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CLL 7 N 23C 10,ANTIOQUIA,GIRARDOTA-ANTIOQUIA,4444646,3128661919,claudia.aguilar@ferro.com,21-003154-12,,,SI,SI,DELOITTE & TOUCHE LTDA,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890906752,2020-12-31,NO,,HOJALATA Y LAMINADOS S.A.,PROCESAMIENTO DE LAMINA PARA LA PRODUCCIÓN DE HOJALATA Y LAMINA CROMADA,C2592 - Tratamiento y revestimiento de metales; mecanizado,01. ANUAL,1968-12-05,2050-12-31,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 17 43 F 122 ,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CALLE 17 43 F 122 ,ANTIOQUIA,MEDELLIN-ANTIOQUIA,2619898,3156031106,hojalataylaminados@holasa.com,2100832004,,,SI,SI,PWC Contadores y Auditores S.A.S.,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890907406,2020-12-31,SI,1393031.0,PLASTICOS TRUHER S.A.,ELABORACIOND E PRODUCTOS PLASTICOS  ELABORACIOND E PRODUCTOS PLASTICOS,C2229 - Fabricación de artículos de plástico n.c.p.,01. ANUAL,1969-05-14,2038-08-27,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 67 SUR  No 48 B-95,ANTIOQUIA,SABANETA-ANTIOQUIA,CALLE 67 SUR  No 48 B-95,ANTIOQUIA,SABANETA-ANTIOQUIA,3051100,3206956468,truher@plasticostruher.com,55564,,,SI,SI,GCT & ASOCIADOS S.A.S,SI,03. LIMPIO,NO,,,
Plenas-Individuales,Carátula,890907797,2020-12-31,NO,,"ALGAMAR S,A.","LA COMPAÑIA TENDRA COMO OBJETO SOCIAL PRINCIPAL LA PRODUCCION COMERCIALIZACION, DISTRIBUCION, IMPORTACION EXPORTACION DE TODA CLASE DE OBJETOS O ARTICULOS METALICOS, PLASTICOS, DE MADERA O DE CUALQUIER OTRO MATERIAL, ASI COMO AQUELLOS QUE SEAN RESULTADO DE LA COMBINACION DE TALES ELEMENTOS.",C2599 - Fabricación de otros productos elaborados de metal n.c.p.,01. ANUAL,1969-10-18,2050-07-31,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 54 NO 46 15,ANTIOQUIA,ITAGUI-ANTIOQUIA,CL 54 NO 46 15,ANTIOQUIA,ITAGUI-ANTIOQUIA,3721344,3176354972,contabilidad@algamar.com.co,229,,,SI,SI,GCT & ASOCIADOS S.A.S.,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890908196,2020-12-31,NO,,LABORATORIOS HIGIETEX S.A.S,"Fabricación, distribución, comercialización, compra y venta de productos farmacéuticos en general, especialmente materiales de curación, como algodón absorbente, gasa quirúrgica, vendas elásticas y similares. Igualmente, la importación y exportación de los mismos bienes y productos, así como la representación y el agenciamiento de otros fabricantes de los mismos artículos y productos","C2100 - Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico",01. ANUAL,1970-02-14,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 50A No. 43 13 BG 119,ANTIOQUIA,ITAGUI-ANTIOQUIA,CR 50A No. 43 13 BG 119,ANTIOQUIA,ITAGUI-ANTIOQUIA,4484782,3106309856,liliana.sanchez@higietex.com.co,157612,,,SI,SI,DELOITTE & TOUCHE LTDA.,SI,03. LIMPIO,NO,,,
Plenas-Individuales,Carátula,890908493,2020-12-31,SI,902400.0,COMESTIBLES DAN SA,PROCESAMIENTO Y CONSERVACION DE CARNE Y PRODUCTOS CARNICOS,C1011 - Procesamiento y conservación de carne y productos cárnicos,01. ANUAL,1970-05-16,2050-12-01,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 41 46 81,ANTIOQUIA,ITAGUI-ANTIOQUIA,CR 41 46 81,ANTIOQUIA,ITAGUI-ANTIOQUIA,4443031,3122579704,contador@comestiblesdan.com.co,967,,,SI,SI,GCT Y ASOCIADOS SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890909034,2020-12-31,SI,648472.0,JAVIER LONDOÑO S.A.,CONSTRUCCION DE VIVIENDA URBANA,F4111 - Construcción de edificios residenciales,01. ANUAL,1970-11-20,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 29C 10C 125,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CR 29C 10C 125,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3224740,3104422463,javierlondono@javierlondono.com.co,21-003368-04,,,SI,SI,ASESORES CONTABLES ESPECIALIZADOS SAS,SI,03. LIMPIO,NO,,,
Plenas-Individuales,Carátula,890909099,2020-12-31,NO,,INVESTIGACION ASESORIA MERCADEO S.A.S.,ESTUDIOS DE MERCADO Y REALIZACION DE ENCUESTAS DE OPINION PUBLICA,M7320 - Estudios de mercado y realización de encuestas de opinión pública,01. ANUAL,1970-12-31,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CALLE 32 F 81 47,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CALLE 32 F 81 47,ANTIOQUIA,MEDELLIN-ANTIOQUIA,2507080,3147979644,invamer@invamer.com.co,21-010964-12,,,SI,SI,ALFREDO LÓPEZ & CÍA. S.A.S,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890911705,2020-12-31,SI,0.0,FLORES ESMERALDA SAS CI,CULTIVO Y EXPORTACION DE FLOR,A0125 - Cultivo de flor de corte,01. ANUAL,1972-10-02,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 29  16 04,ANTIOQUIA,LA-CEJA-ANTIOQUIA,CL 29  16 04,ANTIOQUIA,LA-CEJA-ANTIOQUIA,5550140,3223498373,contadora@fesmeralda.com,9373,,,SI,SI,COMPAÑIA EUROAMERICANA  DE AUDITORIA Y CONSULTORIA EMPRESARIAL SA,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890911899,2020-12-31,NO,,"OCCIDENTAL DE EMPAQUES S,A",FABRICACION Y VENTA DE SACOS MULTIPLIEGOS DE PAPEL,"C1702 - Fabricación de papel y cartón ondulado (corrugado); fabricación de envases, empaques y de embalajes de papel y cartón",01. ANUAL,1972-11-30,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AUTOPISTA NORTE KM 20 ENTRADA VEREDA SAN ESTEBAN,ANTIOQUIA,GIRARDOTA-ANTIOQUIA,AUTOPISTA NORTE KM 20 ENTRADA VEREDA SAN ESTEBAN,ANTIOQUIA,GIRARDOTA-ANTIOQUIA,4601180,3175162346,contabilidad@odempa.com.co,21-011347-12,,,SI,SI,KPMG SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890912508,2020-12-31,NO,,CARPAS IKL SAS,"PRODUCCION ,MANUFACTURA Y TRANSFORMACION INDUSTRIAL DE PRODUCTOS PLASTICOS A BASE DE PVC Y POLIETILENO Y DEMAS QUE DERIVEN DE LA INDUSTRIA PLASTICA","C1392 - Confección de artículos con materiales textiles, excepto prendas de vestir",01. ANUAL,1973-05-30,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 10 SUR 51 100,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CL 10 SUR 51 100,ANTIOQUIA,MEDELLIN-ANTIOQUIA,2854455,3122518616,contador@carpasikl.com,1359712,,,SI,SI,ASESORES CORPORATIVOS SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890912837,2020-12-31,NO,,INVERSIONES VIMAJU S.A.S.,ARRENDAMIENTOS DE BIENES INMUEBLES PROPIOS,L6810 - Actividades inmobiliarias realizadas con bienes propios o arrendados,01. ANUAL,1998-11-10,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CARRERA 43 A 1 SUR 188 OFICINA 1101 TORRE EMPRESARIAL DAVIENDA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CARRERA 43 A 1 SUR 188 OFICINA 1101 TORRE EMPRESARIAL DAVIENDA,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4487075,3004256464,POCHA60@YAHOO.COM,59947,,,SI,SI,ALZATE WIEDEMANN ASOCIADOS S.A.S,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890913183,2020-12-31,NO,,PROCESAMIENTO DE DATOS TANTO PARA FINES ADMINISTRATIVOS COMO TECNICOS Y CIENTIFICOS,PROCESAMIENTO DE DATOS TANTO PARA FINES ADMINISTRATIVOS COMO TECNICOS Y CIENTIFICOS,M7010 - Actividades de administración empresarial,01. ANUAL,1973-12-26,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 19A  43B 41,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CL 19A  43B 41,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3567000,3003128802,astrid.canas@grupo-orbis.com,21-017750-12,,,SI,SI,DELOITTE & TOUCHE LTDA,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890913319,2020-12-31,NO,,CESDE S.A,"Educación de los colombianos en las diferentes áreas del conocimiento , haciendo especial énfasis en la formación para el trabajo y el desarrollo humano, para que las empresas cuenten con el talento de los hombres y mujeres que requieran para su desarrollo y competitividad",P8551 - Formación académica no formal,01. ANUAL,1974-01-16,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,Calle 49 41-09,ANTIOQUIA,MEDELLIN-ANTIOQUIA,Calle 49 41-09,ANTIOQUIA,MEDELLIN-ANTIOQUIA,4808822,3043867893,mgiraldo@cesde.edu.co,21-018556-04,,,SI,SI,Ernst & Young Audit S.A.S,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890913389,2020-12-31,NO,,RAMIREZ Y CIA S.A.,CONSTRUCCION,F4220 - Construcción de proyectos de servicio público,01. ANUAL,1973-12-27,2050-12-31,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 43 A  18 SUR 135 OF 830,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CR 43 A  18 SUR 135 OF 830,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3140546,3104636540,ramirezyciasa@une.net.co,21-018794-04,,,SI,NO,,SI,03. LIMPIO,NO,,,
Plenas-Individuales,Carátula,890914336,2020-12-31,NO,,DURESPO S.A.,Comercio al por mayor de maquinaria y equipos agropecuarios,G4653 - Comercio al por mayor de maquinaria y equipo agropecuarios,01. ANUAL,1974-09-13,2035-09-12,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 42 29 97 INT 101,ANTIOQUIA,ITAGUI-ANTIOQUIA,CR 42 29 97 INT 101,ANTIOQUIA,ITAGUI-ANTIOQUIA,4446266,3104345271,contabilidad@durespo.com.co,138574,,,SI,SI,JB PEREZ Y CIA. S.A.S.,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890914515,2020-12-31,NO,,SOCODA SAS,FABRICACION DE MUEBLES,C3110 - Fabricación de muebles,01. ANUAL,1974-09-11,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,KM 30 AUTOPISTA MEDELLIN BOGOTA RETORNO 9,ANTIOQUIA,GUARNE-ANTIOQUIA,KM 30 AUTOPISTA MEDELLIN BOGOTA RETORNO 9 VEREDA BERRACAL,ANTIOQUIA,GUARNE-ANTIOQUIA,4481144,3004026824,impuestos@socoda.com.co,100480,,,SI,SI,CONTABLER S.A,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890914597,2020-12-31,NO,,DIVERQUIN S.A.S.,"IMPORTACION, COMPRA, VENTA, COMERCIALIZACION,DISTRIBUCION Y ARRENDAMIENTO DE TODA CLASE DE EQUIPOS, PRODUCTOS Y MATERIALES HOSPITALARIOS O DESTINADOS A LA PRESTACION SE SERVICIOS DE SALUD",G4659 - Comercio al por mayor de otros tipos de maquinaria y equipo n.c.p.,01. ANUAL,2008-03-26,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 66 A 43 02 BG 107,ANTIOQUIA,ITAGUI-ANTIOQUIA,CL 66 A 43 02 BG 107,ANTIOQUIA,ITAGUI-ANTIOQUIA,3730700,3234773124,mpuerta@suplemedicos.com.co,124250,,,SI,SI,AIGR CONTADORES SAS,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890914614,2020-12-31,NO,,VOESTALPINE HIGH PERFORMANCE METALS COLOMBIA S.A.,"LA IMPORTACION, ADQUISICION, DISTRIBUCION Y EXPORTACION DE ACEROS COMUNES Y ESPECIALES Y MAQUINARIA, PRODUCTOS INHERENTES A LA ACTIVIDAD METALURGICA EN GENERAL",G4690 - Comercio al por mayor no especializado,01. ANUAL,1974-12-09,2059-06-11,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CLL 20A 43A 50 INT 2,BOGOTA D.C.,BOGOTA D.C.,CLL 20A 43A 50 INT 2,BOGOTA D.C.,BOGOTA D.C.,3647300,3108792499,david.chaparro@voestalpine.com,425231,,,SI,SI,PWC CONTADORES Y AUDITORES LTDA,NO,,NO,,,
Plenas-Individuales,Carátula,890914711,2020-12-31,SI,240000.0,SEALCO SA,FABRICACION DE SELLOS MECANICOS Y EMPAQUETADURAS TERMICAS,G4669 - Comercio al por mayor de otros productos n.c.p.,01. ANUAL,1974-12-30,2050-12-30,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,AVENIDA 37B 38A 12,ANTIOQUIA,ITAGUI-ANTIOQUIA,AVENIDA 37B 38A 12,ANTIOQUIA,ITAGUI-ANTIOQUIA,3704700,3127573911,CONTABILIDAD@CISEALCO.COM,71091,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890915475,2020-12-31,SI,2560000.0,EMPAQUETADURAS Y EMPAQUES S.A.,Comercio al por mayor no especializado,G4690 - Comercio al por mayor no especializado,01. ANUAL,1975-08-12,2046-03-15,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 52  23  54,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CR 52  23  54,ANTIOQUIA,MEDELLIN-ANTIOQUIA,3505000,3152570251,eyesa@eyesa.com.co,21-025485-04,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890915791,2020-12-31,NO,,PRODUCTOS Y SELLANTES TECNICOS DE COLOMBIA S.A.,FABRICACION DE MASILLAS,"C2022 - Fabricación de pinturas, barnices y revestimientos similares, tintas para impresión y masillas",01. ANUAL,1975-09-29,2074-09-29,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 50 # 98 SUR 103,ANTIOQUIA,LA-ESTRELLA-ANTIOQUIA,CR 50 # 98 SUR 103,ANTIOQUIA,LA-ESTRELLA-ANTIOQUIA,3207300,3206688138,pstc@pstc.com.co,75351,,,SI,SI,CYP CONTROL & PROFIT S.A.S.,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890915815,2020-12-31,NO,,TEJILAR S A,PREPARACION E HILATURA DE FIBRAS TEXTILES,C1311 - Preparación e hilatura de fibras textiles,01. ANUAL,1975-10-30,2034-08-12,ACTIVA,01. SOCIEDAD ANÓNIMA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CL 29  52 56,ANTIOQUIA,MEDELLIN-ANTIOQUIA,CL 29  52 56,ANTIOQUIA,MEDELLIN-ANTIOQUIA,2353728,3113835727,contabilidad@gmail.com,21-026431-04,,,SI,NO,,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890916269,2020-12-31,NO,,ESPUMAS PLASTICAS SAS,"PRODUCIR Y COMERCIALIZAR  RESINAS SINTETICAS, COLCHONES Y UTENSILIOS HOGAR",C3120 - Fabricación de colchones y somieres,01. ANUAL,1976-01-30,,ACTIVA,08. SOCIEDAD POR ACCIONES SIMPLIFICADA SAS,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CARRERA 42 85 117 AUTOP SUR,ANTIOQUIA,ITAGUI-ANTIOQUIA,CARRERA 42 85 117 AUTOP SUR,ANTIOQUIA,ITAGUI-ANTIOQUIA,4480064,3148129596,contabilidad@comodisimos.com.co,34377,,,SI,SI,RPIEDRAHITA AUDITORES & ASOCIADOS S.A.S,SI,03. LIMPIO,NO,,,NO
Plenas-Individuales,Carátula,890916883,2020-12-31,NO,,MANPOWER DE COLOMBIA LTDA,ACTIVIDADES DE AGENCIA DE EMPLEO TEMPORAL,N7820 - Actividades de agencias de empleo temporal,01. ANUAL,1997-07-19,2037-07-19,ACTIVA,03. SOCIEDAD LIMITADA,07. ACTIVIDAD ECONÓMICA DIFERENTE A LAS ANTERIORES,CR 48 32B SUR 139 OF 906,ANTIOQUIA,ENVIGADO-ANTIOQUIA,CR 48 32B SUR 139 OF 906,ANTIOQUIA,ENVIGADO-ANTIOQUIA,5207460,3196656873,"tatiana.molina@manpowergroup.com,co",215252,,,SI,SI,DELOITTE & TOUCHE LTDA,SI,03. LIMPIO,NO,,,NO
