V1;CORRELA_16;CORRE_9;IDOJ1;IDAIO;CIMREP;BRUTA;CONSUI;GAS;EMPAQUE;HONORA;COMISION;ARRIENDO;SEGURO;ASEO;ENERGIA;COMUNICA;PUBLICO;FLETES;PUBLICI;ADECUA;REGALA;OUTSOURCING;OTROS;SUELDOS;PRESTAC;VENTA;AGREGA;PERREMUN;SOCIOS;PERSONOM;DIRECTO;AGENCIA;APRENDIZ;TOTPERSO;PROMUJ;PROHOM;PERMUJ;PERHOM;DIRMUJ;DIRHOM;AGEMUJ;AGEHOM;APRENMUJ;APRENHOM;TOTMUJ;TOTHOM;SUEPLAN;PREPLAN;REMPLAN;COTIZA;GASAGEN;REMTEMP;TOTREM;INVINI;INVFIN;ROTACION;INVPRO;CTO;CTOINS;VENTASNOP;GASTOS;GASTOSNOP;GASTOPNOP
1229377;464;464-465;14;2013;0;1922732;927198;0;191840;48000;13968;279295;24848;5202;10603;8174;856;106418;91813;52984;0;0;93197;379542;125468;4122012,617;995534;12;3;12;0;0;0;15;0;3;5;7;0;0;0;0;0;0;5;10;379542;64454;443996;52877,2;0;0;496873,2;708114;1091344;2196592;899729;2196592;2196592;0;3261269;86939;3967175
1229378;462;462-463;14;2013;0;11588402;1233499;0;0;197663;5214;328529;233594;24171;34898;10398;13408;54548;0;331076;0;0;0;582206;233504;60208209;10354903;41;2;41;0;0;0;43;1;1;15;26;0;0;0;0;0;0;16;27;582206;131286;713492;89823,52;0;0;803315,52;7397821;0;48619807;3698910,5;48619807;48619807;0;50435780;9877296;61128786
1229379;464;464-465;14;2014;0;1633465;207557;900;2900;13150;0;162740;0;0;3500;2400;1400;3850;1800;14917;0;0;0;351532;68543;3087283,462;1425908;19;0;19;0;0;0;19;0;0;6;13;0;0;0;0;0;0;6;13;351532;22939;374471;39296,16;0;0;413767,16;275000;970695;1451130;622847,5;1451130;1451130;0;1694243;106292;2220610
1229380;4771-4751;476 - 477;14;2013;0;14881970;5122582;0;140889;76954;53543;2643518;8750;92452;106766;82951;8230;132125;185844;394829;577250;194040;225117;1381524;576854;29766259,02;9759388;81;0;79;2;0;1;82;0;0;49;30;1;1;0;0;0;1;50;32;1250770;338669;1562330;206103,16;0;120912;1889345,16;6134027;12937424;14924967;9535725,5;14924967;14924967;0;20411359;4983480;27399199
1229382;464;464-465;14;2015;0;771162;197131;0;1116;33325;0;50550;2092;197;587;196;1200;21004;0;369;0;0;86495;165021;67359;2089417;574031;11;0;11;0;0;0;11;0;0;6;5;0;0;0;0;0;0;6;5;165021;38709;203730;24855,44;0;0;228585,44;1677495;2847130;1318255;2262312,5;1318255;1318255;0;1635047;46189;1973927
1229383;462;462-463;14;2014;0;14020599;5518793;63;683766;643199;122211;305605;242765;80097;390584;11343;53909;973851;23136;1103000;0;0;85715;1093645;420492;78450332;8501806;44;0;44;0;28;1;73;0;0;22;22;0;0;7;21;1;0;30;43;1084903;235676;1320579;160056,72;799549;0;1480635,72;2935003;13449033;64429733;8192018;64429733;64429733;0;69872293;4174417;76817344
1229384;462;462-463;14;2018;0;1507664;258091;0;0;66671;1908;7326;1705;0;38022;5712;17254;953;0;71101;0;0;47439;506810;229878;3158771,788;1249573;36;0;36;0;0;1;37;0;0;18;18;0;0;0;0;1;0;19;18;506310;116185;622495;99005,32;0;0;721500,32;0;0;0;0;1645375;1645375;0;2032046;161762;2966096
1229385;466;466-469;14;2014;0;6477994;963450;1153;0;27984;0;78000;0;0;17222;4226;4323;107881;0;72789;0;0;649872;230997;166855;34964408;5514544;18;1;0;18;0;0;19;0;1;0;0;4;14;0;0;0;0;4;15;0;117354;0;43988,92;0;230997;274985,92;10856279;3816261;28486414;7336270;28486414;28486414;0;30529947;628657;31647313
1229386;4711-472;471-472;14;2014;0;4268632;2080440;64;211930;64408;0;1104331;23674;4075;282837;21071;22526;69868;6720;210742;0;58194;0;1002662;312003;18070321,99;2188192;60;2;60;0;0;2;64;1;1;22;38;0;0;0;0;1;1;24;40;989562;209642;1199204;80146,36;0;0;1279350,36;0;0;0;0;13819633;13819633;0;16042192;302714;17798209
1229387;466;466-469;14;2014;0;9820667;1976809;0;0;425438;8517;607695;20685;17116;10557;74615;2780;496657;33543;2980;0;0;276226;3446123;1196391;36123713;7843858;60;0;60;0;0;2;62;0;0;28;32;0;0;0;0;1;1;29;33;3431357;523053;3954410;580784,56;0;0;4535194,56;12748659;13881207;26303046;13314933;26303046;26303046;0;28783382;2016633;35599851
1229388;4711-472;471-472;14;2014;0;880591;48466;840;4763;12000;0;8000;4656;626;2676;4416;1850;7736;0;903;0;0;0;440913;155673;1688730,54;832125;15;0;15;0;0;0;15;0;0;10;5;0;0;0;0;0;0;10;5;440913;80012;520925;65784,84;0;0;586709,84;69070;199992;826146;134531;826146;826146;0;874612;8387;1479585
1229389;465;464-465;7;2014;0;140041371;2651453,5;0;0;174674;101412;1744501;42462;83695;25371;109700;14113;51570;11907;2345;0;113551;176152,5;5312304;2346914;265003231;137389917,5;184;0;60;124;0;5;189;0;0;19;41;54;70;0;0;2;3;75;114;1700903;1276134;2100826;917704;0;3575256;6593786;24860525;239940036;124961860;132400280,5;124961860;124961860;0;128231217;0;135912942
1229390;465;464-465;14;2014;40666166;68981729;12936620;0;0;2861857;0;1321046;213525;4807;22468;47773;1862;4251519;0;1760743;0;0;1065508;25024232;7504377;254408606,3;56045109;166;0;166;0;0;6;172;0;0;65;101;0;0;0;0;6;0;71;101;24948815;1143934;26092749;5397797,96;0;0;31490546,96;23851671;38967937;144766041,3;31409804;144766040;185432206;0;200310349;12541941;246747469
1229391;464;464-465;14;2014;0;15932629;6546111,5;0;143147;1005157;0;223722;23956;15468;9887;51571;7200;378894;2014285;37727;0;472550;1848752,5;3930213;1507591;48708154;9386517,5;36;0;36;0;5;0;41;0;0;27;9;0;0;4;1;0;0;31;10;3930213;538010;4468223;818025,96;313795;0;5286248,96;15265491;15942826;32775525;15604158,5;32775525;32775525;0;41097290;0;48152245
1229393;465;464-465;14;2014;0;8665097;655794,5;0;0;117676;73593;33048;46214;1855;20580;97761;7196;94766;1450;35476;0;0;126179,5;2498088;1116821;53524330,37;8009302,5;75;0;75;0;0;2;77;0;0;40;35;0;0;0;0;1;1;41;36;2482461;620851;3103312;425287,92;0;0;3528599,92;3698423;1745393;44864631;2721908;44864631;44864631;0;46053341;420015;50211627
1229394;462;462-463;14;2015;0;24159884;13672736,5;230;821859;553712;0;148618;122952;2351;11302;61848;3046;8502641;0;21071;0;0;3423106,5;848395;417030;373192376,1;10487147,5;14;0;14;0;0;0;14;0;0;10;4;0;0;0;0;0;0;10;4;848395;240816;1089211;150672,4;0;0;1239883,4;13551257;6965119;349038131;10258188;349038131;349038131;0;366814298;14749483;382866675
1229395;466;466-469;14;2020;0;326813;214280;0;92450;140;7180;57327;5443;21057;22130;6236;160;1882;132;143;0;0;0;1351632;478985;2872972,926;112533;3;0;3;0;0;0;3;0;0;0;3;0;0;0;0;0;0;0;3;1351632;392155;1743787;38205,2;0;0;1781992,2;1143225;1535323;2555415;1339274;2555415;2555415;0;2786901;0;4621736
1229396;464;464-465;14;2015;0;33122941;13290109;0;0;960558;0;349011;57570;44344;26237;109559;1383;2263081;5486707;87284;0;0;2684149;6299979;1826267;91792175,73;19832832;82;0;82;0;14;1;97;0;0;53;29;0;0;12;2;1;0;66;31;6287304;671259;6958563;903289,12;287309;0;7861852,12;8509550;12564191;58666533;10536870,5;58666533;58666533;0;74688450;4741851;88923696
1229397;464;464-465;14;2016;0;20473211;6115830;1323;129373;2474420;0;26656;161704;119737;22000;127414;991;1095455;852118;134958;0;0;930241;6362190;2636742;69792104,44;14357381;48;0;48;0;0;1;49;0;0;23;25;0;0;0;0;1;0;24;25;6355673;1334691;7690364;1029791,32;0;0;8720155,32;9020396;15509298;49316195;12264847;49316195;49316195;0;56381658;6482299;73238445
1229398;473;473;14;2017;0;1027084;364680;0;0;174864;0;0;0;18523;46210;1394;5253;24356;6071;47509;0;0;40500;223846;87049;10673031;662404;14;0;14;0;0;0;14;0;0;10;4;0;0;0;0;0;0;10;4;223846;47850;271696;34454,12;0;0;306150,12;107909;112779;9645947;110344;9645947;9645947;0;10058763;242764;10647298
1229399;462;462-463;14;2015;0;1624915;405865,5;305;0;98004;0;56700;0;1964;7731;14878;1459;560;131344;5429;0;0;87491,5;605958;242542;17689220,41;1219049,5;13;0;13;0;0;0;13;0;0;7;6;0;0;0;0;0;0;7;6;605958;142376;748334;86490,24;0;0;834824,24;13297;180879;16070033;97088;16070033;16070033;0;16564889;96851;17513142
1229401;462;462-463;2;2015;0;1666866;1065480;55;215907;103719;22615;28344;14553;9245;10753;8484;323;199496;156704;59274;0;0;236008;154370;71033;5212521;601386;11;2;6;5;0;0;13;1;1;5;1;4;1;0;0;0;0;10;3;85174;32375;103386;35200,56;0;69196;207782,56;0;0;0;0;3545655;3545655;0;4847143;31824;5131115
1229402;462;462-463;14;2015;0;968041;428606;155;68192;38351;0;14452;13134;0;11559;1313;50;58174;0;2821;0;0;0;99946;51029;3695733;539435;6;0;6;0;19;0;25;0;0;3;3;0;0;15;4;0;0;18;7;99946;26770;126716;22116,44;220405;0;148832,44;18910;0;2727692;9455;2727692;2727692;0;2936231;373101;3685033
1229403;462;462-463;14;2015;0;3732531;1027546,5;0;144014;137018;19286;83152;0;0;47529;5249;1120;461689;0;19758;0;0;52692,5;1254011;496919;7312240;2704984,5;72;3;4;68;0;0;75;0;3;2;2;29;39;0;0;0;0;31;44;387748;252347;436274;208991,28;0;866263;1511528,28;71456;0;3579709;35728;3579709;3579709;0;11561909;274372;13768239
1229404;464;464-465;14;2015;0;3939408;876236,5;0;0;51290;0;552277;1715;1525;15845;21041;6960;94368;86845;18536;0;0;4234,5;545076;253053;7950175,189;3063171,5;23;1;23;0;0;1;25;0;1;0;23;0;0;0;0;0;1;0;25;539076;98156;637232;139049,56;0;0;776281,56;1675968;4013454;4013454;2844711;4013454;4013454;0;4974478;676380;6474488
1229405;462;462-463;14;2015;0;611994;68692;0;11000;21600;0;10660;0;7572;1079;1232;193;0;0;13386;0;0;1970;198333;99368;8174288,04;543302;11;2;11;0;0;0;13;1;1;2;9;0;0;0;0;0;0;3;10;198333;65473;263806;29499,56;0;0;293305,56;4405092;5412316;7556560;4908704;7556560;7556560;0;7627222;22808;7967757
1229406;464;464-465;14;2015;0;12833109;2597547,5;0;0;430036;0;390934;43253;22049;8814;30754;857;230112;115996;5618;1499;350792;701851,5;2578291;997439;39086365,85;10235561,5;17;0;17;0;0;0;17;0;0;12;5;0;0;0;0;0;0;12;5;2578291;349626;2927917;545044,04;0;0;3472961,04;13914570;19026261;26255939;16470415,5;26255939;26255939;0;29599631;1291274;35572667
1229407;466;466-469;14;2015;0;8073979;3433544;0;0;1014614;0;203360;115967;9074;21076;117676;1686;1302259;62891;67532;0;0;517409;1123742;543924;66485455;4640435;23;0;23;0;0;1;24;0;0;14;9;0;0;0;0;1;0;15;9;1113075;299614;1412689;208424,08;0;0;1621113,08;12838468;9852041;58411476;11345254,5;58411476;58411476;0;62887399;8468018;73230352
1229408;464;464-465;14;2016;0;6699026;2180936;939;0;140525;0;527656;38118;8378;64248;9038;5260;708717;88950;323098;0;0;266009;1164932;414498;26595784,98;4518090;51;0;51;0;0;3;54;0;0;23;28;0;0;0;0;3;0;26;28;1140554;233573;1374127;158280,28;0;0;1532407,28;4426094609;5115151053;19899443;4770622831;19899443;19899443;0;23198220;4089697;29020703
1229409;464;464-465;14;2016;0;1982882;1102111;0;0;19900;0;16330;45513;0;2273;13883;1165;539791;0;116502;0;0;346754;255317;104100;14657996;880771;13;0;13;0;0;0;13;0;0;5;8;0;0;0;0;0;0;5;8;255317;58594;313911;39786,16;0;0;353697,16;810427;724856;12675114;767641,5;12675114;12675114;0;14213117;82085;14670948
1229410;4741-4742;474 - 475;14;2016;149619,6667;7020870,333;1387114,333;0;5833,333333;257688;78082;244938,3333;20545,33333;20340,33333;19624,66667;17937;3461,666667;336660,3333;152129,3333;60822,33333;0;0;67992,66667;1148669,667;467888;25683506;5633756;27;0,333333333;23,33333333;3,666666667;3,666666667;0,666666667;31,66666667;0;0,333333333;8;15,33333333;2;1,666666667;0,666666667;3;0,666666667;0;11,33333333;20,33333333;1043829,667;242728;1264441,333;191333,2;101059;100851;1556625,533;3646752;4306143,667;18513016,04;3976447,833;18513016;18662635,67;0;20331250,67;1375271,667;23606382,33
1229411;462;462-463;14;2016;0;1930317;691922,5;0;16386;216965;0;125351;280;14573;45406;5066;2412;100764;37890;25933;0;0;100896,5;823379;295991;4107517,025;1238394,5;23;0;4;19;0;0;23;0;0;3;1;15;4;0;0;0;0;18;5;349695;194369;434548;79737,76;0;473684;987969,76;1071144;4295063;2171467;2683103,5;2171467;2171467;0;2987575;242550;4379877
1229412;466;466-469;14;2016;0;28354613;11543842;0;312681;215224;0;918744;57277;354127;91341;89299;10177;8645848;0;19727;0;0;829397;8923339;3756102;148863751;16810771;264;0;142;122;0;6;270;0;0;23;119;25;97;0;0;4;2;52;218;4751280;2043474;5848368;1469539,84;0;4098617;11416524,84;27092574;32023004;120499834;29557789;120499834;120499834;0;134261050;12636981;159797957
1229413;464;464-465;14;2016;0;74705302;11660472,5;0;0;2031643;0;1096807;46326;119590;14969;65246;3600;64602;1825797;168540;0;4632429;1275194,5;22007306;16521471;253744725;63044829,5;69;0;69;0;5;0;74;0;0;37;32;0;0;3;2;0;0;40;34;22007306;4436319;26443625;7045152;315729;0;33488777;55414425;118660744;179039423;87037584,5;179039423;179039423;0;192571651;4736976;236785386
1229414;466;466-469;14;2016;0;7304513;2132339;0;0;165373;0;138988;121626;12620;20823;42711;2040;596112;0;11831;0;0;813323;2025568;1026695;48207332,54;5172174;21;0;21;0;0;1;22;0;0;7;14;0;0;0;0;1;0;8;14;2022335;466609;2488944;478828,88;0;0;2967772,88;4425677;4195186;40912060;4310431,5;40912060;40912060;0;44187945;5728070;52977225
1229416;462;462-463;14;2016;0;3136186;677558;0;0;224590;0;25507;20257;702;4094;788;900;48005;38693;4766;0;35671;273585;537373;227251;22449722,6;2458628;12;0;12;0;0;0;12;0;0;5;7;0;0;0;0;0;0;5;7;537373;121734;659107;90008,36;0;0;749115,36;200018;4100609;19307799;2150313,5;19307799;19307799;0;20265159;1144108;22318278
1229417;465;464-465;14;2016;0;868572;367070;0;0;18140;0;75000;6129;3048;20494;9214;2714;358;0;202755;0;9950;19268;155828;63770;4404518;501502;10;0;10;0;0;0;10;0;0;6;4;0;0;0;0;0;0;6;4;155828;37217;193045;23062,52;0;0;216107,52;2196685;2529912;3535946;2363298,5;3535946;3535946;0;3944477;14;4189452
1229418;464;464-465;14;2017;0;26338741;15731836;0;3197083;7637074;0;301312;89282;33345;12730;149557;530;587429;337837;162681;0;1845409;1189241;4720705;3229062;45820167,85;10606905;46;0;46;0;0;0;46;0;0;27;19;0;0;0;0;0;0;27;19;4720705;2125176;6845881;918765,12;0;0;7764646,12;8506768;8789470;19478732;8648119;19478732;19478732;0;36426011;81318;45252356
1229419;462;462-463;14;2016;0;7383450;566081;30520;0;127537;0;102834;10471;8324;57709;18403;2601;3775;0;1156;0;0;202751;624335;201973;11669441;6817369;30;0;0;30;0;0;30;0;0;0;0;20;10;0;0;0;0;20;10;0;102945;0;85972,72;0;624335;710307,72;178946;206921;4285991;192933,5;4285991;4285991;0;5094180;545881;6502485
1229420;4741-4742;474 - 475;14;2017;1608;1366348;347079;0;0;53020;0;117640;10407;6144;22873;12358;2258;53502;700;31689;1900;0;34588;260905;105643;4809122,757;1019269;17;0;17;0;0;0;17;0;0;11;6;0;0;0;0;0;0;11;6;260905;64271;325176;35254,56;0;0;360430,56;1598223;1677875;3389588,001;1638049;3389588;3391196;0;3814710;48678;4262664
1229422;462;462-463;14;2016;0;919874;737327;0;170866;30703;0;54947;10603;1705;14280;1122;683;118722;0;14303;0;0;319393;227052;93246;3713915;182547;12;0;8;4;0;0;12;0;0;5;3;2;2;0;0;0;0;7;5;171859;53977;213788;34186,44;0;55193;303167,44;40059;37788;2794041;38923,5;2794041;2794041;0;3872319;42218;4318778
1229423;466;466-469;14;2016;0;4082217;1749677;136;0;61050;0;600616;22570;43268;11170;6005;3041;554510;37649;11929;0;0;397733;1010087;374998;13323514,29;2332540;31;0;31;0;0;0;31;0;0;10;21;0;0;0;0;0;0;10;21;1010087;186538;1196625;169721,28;0;0;1366346,28;211396;1736102;9250549;973749;9250549;9250549;0;11408856;326286;13216370
1229424;4772;476 - 477;14;2016;0;345486;133710;0;7309;1000;0;66522;4985;2523;14709;6271;1443;6;24930;1333;0;0;2679;100245;44065;781255;211776;4;2;4;0;0;1;7;0;2;2;2;0;0;0;0;1;0;3;4;93075;25641;118716;16197,44;0;0;134913,44;720451;833993;435769;777222;435769;435769;0;576842;10463;742883
1229425;466;466-469;14;2016;0;1358338;621873,5;0;32393;7561;184355;286904;16975;5172;4807;9878;5767;5775;0;31232;0;0;31054,5;292798;129873;5062744;736464,5;20;0;20;0;0;0;20;0;0;5;15;0;0;0;0;0;0;5;15;292798;72566;365364;48104,52;0;0;413468,52;1417283;2030456;3704406;1723869,5;3704406;3704406;0;4423012;115177;4960860
1229426;466;466-469;14;2017;0;22108960;3452521;0;0;27899;0;430266;1256699;0;16764;74584;2856;89180;0;63167;0;1491106;0;4834287;1921964;170332187,9;18656439;59;0;59;0;0;2;61;0;0;29;30;0;0;0;0;0;2;29;32;4812784;952602;5765386;763476,88;0;0;6528862,88;63083810;44851381;148232429;53967595,5;148232429;148232429;0;153474728;28411177;188787856
1229427;473;473;14;2017;0;944153;540396;0;0;28350;0;377699;0;25000;38538;0;5000;5772;60037;0;0;0;0;220622;80222;1341072;403757;13;0;13;0;0;0;13;0;0;6;7;0;0;0;0;0;0;6;7;220622;50463;271085;25136,2;0;0;296221,2;120982;138643;396919;129812,5;396919;396919;0;944362;27746;1287407
1229428;4741-4742;474 - 475;14;2018;0;1174874;348724;672;0;7497;0;213614;88;12000;33312;53000;3541;25000;0;0;0;0;0;393000;154522;6872524;826150;22;0;22;0;0;1;23;0;0;8;14;0;0;0;0;0;1;8;15;384000;86746;470746;57905,44;0;0;528651,44;1175428;1521355;5697650;1348391,5;5697650;5697650;0;6152374;2210;6730205
1229429;462;462-463;14;2017;0;3440042;914757,5;20;0;187795;0;217978;69523;11822;20936;14604;3085;111389;4172;20255;0;0;253178,5;512926;178096;23146847;2525284,5;28;0;28;0;0;0;28;0;0;11;17;0;0;0;0;0;0;11;17;512926;97514;610440;69064,48;0;0;679504,48;1230165840;2165747947;19706805;1697956894;19706805;19706805;0;20985777;393595;22319394
1229430;4771-4751;476 - 477;14;2017;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1229431;464;464-465;14;2017;0;684993;267407;0;0;0;42800;65569;1350;9587;16185;8500;5200;82960;3500;31456;0;0;300;596876;285272;11703974;417586;26;0;26;0;0;0;26;0;0;14;12;0;0;0;0;0;0;14;12;596876;131418;728294;140392,16;0;0;868686,16;407752;803974;11018981;605863;11018981;11018981;0;11309188;115591;12333618
1229432;462;462-463;14;2017;0;476625;206266;44;0;0;0;45847;0;5037;1250;2735;1767;122495;0;83;0;22981;872;268234;132175;1465718;270359;10;2;10;0;1;0;13;1;1;4;6;0;0;1;0;0;0;6;7;268234;64105;332339;55005,2;3155;0;387344,2;189387;238396;989093;213891,5;989093;989093;0;1199242;0;1609433
1229433;4752;474 - 475;14;2017;0;546835;279531;0;0;0;0;87191;13376;2453;4100;2800;4500;112111;3000;50000;0;0;0;149098;66558;3877183;267304;12;0;12;0;0;0;12;0;0;5;7;0;0;0;0;0;0;5;7;149098;42000;191098;21077,6;0;0;212175,6;909983;2420364;3330348;1665173,5;3330348;3330348;0;3627879;47845;3907380
1229434;466;466-469;14;2017;0;19866637;1570872;0;0;73242;0;199802;157359;25367;32903;8574;4393;436430;289319;180199;0;0;0;3565176;2379816;52310494,86;18295765;53;0;53;0;5;1;59;0;0;27;26;0;0;4;1;1;0;32;27;3551256;1456502;5007758;744337,44;163284;0;5752095,44;4350681;5192440;32453097;4771560,5;32453097;32453097;0;34141584;51315;40302447
1229435;466;466-469;14;2017;0;473088;273404,5;500;28871;10150;1800;8000;6000;12273;3900;3452;1400;132400;35250;25724;0;0;3684,5;195762;106394;3118745;199683,5;16;0;16;0;0;0;16;0;0;3;13;0;0;0;0;0;0;3;13;195762;43856;239618;58212;0;0;297830;1008;1144951;2645657;572979,5;2645657;2645657;0;2942746;72051;3337197
1229436;464;464-465;14;2017;0;291284;40102;0;24;30735;0;0;1319;3024;1821;2781;398;0;0;0;0;0;0;165933;69061;2920609,437;251182;14;0;14;0;0;0;14;0;0;6;8;0;0;0;0;0;0;6;8;165933;40239;206172;25082,88;0;0;231254,88;1057974;1049124;2632013;1053549;2632013;2632013;0;2709303;102282;3066021
1229438;464;464-465;14;2017;0;3753;1265;7;12;50;25;215;741;41;69;12;1;24;31;37;0;0;0;4050;1604;3977;2488;28;0;28;0;0;0;28;0;0;25;3;0;0;0;0;0;0;25;3;4050;908;4958;606,4;0;0;5564,4;403;1772;224;1087,5;224;224;0;1525;1;7458
1229440;4771-4751;476 - 477;14;2017;0;1179602;244305,5;0;0;18300;0;168000;0;3413;15227;6957;2949;0;0;25735;0;0;3724,5;255943;129543;3913589;935296,5;13;1;13;0;0;0;14;1;0;7;6;0;0;0;0;0;0;8;6;255943;68547;324490;55350,64;0;0;379840,64;0;0;0;0;2733987;2733987;0;2993832;5092;3413703
1229441;466;466-469;14;2018;0;2171109;716829,5;0;46102;102476;0;139790;6155;4172;9017;6317;4207;323945;105;7460;0;0;67083,5;331510;156534;7071199,279;1454279,5;13;0;13;0;0;0;13;0;0;5;8;0;0;0;0;0;0;5;8;331510;93607;425117;55240,44;0;0;480357,44;300538;363446;4909344;331992;4909344;4909344;0;5727371;1280991;7520543
1229442;4711-472;471-472;14;2017;0;8074467;1561044;0;16078;80512;0;373740;0;25558;690684;0;77824;276727;17451;2470;0;0;0;222584;106213;46609098,52;6513423;7;0;7;0;0;0;7;0;0;5;2;0;0;0;0;0;0;5;2;222584;51453;274037;48560,8;0;0;322597,8;2442914;1858447;38516438;2150680,5;38516438;38516438;0;40193398;0;40527881
1229443;465;464-465;14;2018;0;2179491;302484;0;3675;39849;0;56123;10594;2700;2333;4670;3211;129743;11525;38061;0;0;0;256000;131732;10156573;1877007;19;2;19;0;0;1;22;2;0;7;12;0;0;0;0;1;0;10;12;250000;57392;307392;64774,64;0;0;372166,64;2165874;1246870;7977082;1706372;7977082;7977082;0;8332758;0;8753907
1229444;464;464-465;14;2018;0;498688;58947,5;0;0;0;0;0;4228;4272;8163;3109;1205;9836;7832;5832;0;0;14470,5;206236;72419;4959357;439740,5;12;0;12;0;0;0;12;0;0;2;10;0;0;0;0;0;0;2;10;206236;39163;245399;28759,2;0;0;274158,2;977436;1506078;4460669;1241757;4460669;4460669;0;4608158;29867;4935294
1229445;464;464-465;14;2018;0;540350;61200;0;8320;2100;3500;6830;0;900;26050;5980;3200;2020;1900;0;0;0;400;302400;103800;3520350;479150;21;0;21;0;0;0;21;0;0;13;8;0;0;0;0;0;0;13;8;302400;50400;352800;46120;0;0;398920;2800000;3000000;2980000;2900000;2980000;2980000;0;3060100;98600;3592900
1229447;464;464-465;14;2018;0;1855922;809489,5;0;1686;330338;12084;53939;5555;2780;10364;11305;1057;209932;80954;26025;0;0;63470,5;559458;233594;6473360,968;1046432,5;13;0;13;0;0;0;13;0;0;5;8;0;0;0;0;0;0;5;8;559458;124085;683543;97538,44;0;0;781081,44;1482079;1369507;4620126;1425793;4620126;4620126;0;5523969;170645;6539786
1229448;454;453-454;14;2018;2121242;10750327;1683345;0;0;44578;0;453884;146240;41276;15756;1695;40730;131031;579521;69941;0;0;158693;1594919;656737;46560192,51;9066982;26;0;26;0;0;1;27;0;0;4;22;0;0;0;0;0;1;4;23;1586194;333618;1919812;244767,72;0;0;2164579,72;5982348;11715548;33750534,24;8848948;33750534;35871776;0;38228145;1720156;42313100
1229449;4741-4742;474 - 475;14;2018;0;1188267;356737;0;0;14800;93206;117670;4893;20164;8335;21652;1141;6256;0;28973;0;0;39647;439898;159631;3117941;831530;19;1;19;0;0;0;20;0;1;11;8;0;0;0;0;0;0;11;9;439898;97934;537832;52619,96;0;0;590451,96;501117;897819;1929674;699468;1929674;1929674;0;2338087;95319;3068395
1229450;464;464-465;14;2018;0;1602330;359036,5;163;0;14350;0;21500;0;1526;1511;11007;565;250360;0;17412;0;0;40642,5;748543;227238;9573382,432;1243293,5;50;2;50;0;0;0;52;1;1;35;15;0;0;0;0;0;0;36;16;748543;122291;870834;89667,96;0;0;960501,96;393226;641059;7973739;517142,5;7973739;7973739;0;8499562;57321;9784937
1229451;4771-4751;476 - 477;14;2018;0;1912877;829875;0;23099;39559;42809;368324;9412;30995;78476;9850;3692;4269;12461;45337;0;0;46670;402302;153765;5347198,535;1083002;28;0;5;23;6;1;35;0;0;4;1;12;11;3;3;0;1;19;16;110854;88045;134318;56930,24;114922;285448;476696,24;875425;827095;3392504;851260;3392504;3392504;0;4210318;70904;4991842
1229452;462;462-463;14;2018;0;19659415;17608502,5;0;0;1772299;0;444000;67570;0;316590;94337;39827;11116414;3338791;2572;0;0;214542,5;3165063;1248860;193039695,2;2050912,5;52;0;52;0;0;1;53;0;0;34;18;0;0;0;0;1;0;35;18;3149156;612353;3761509;561909,96;0;0;4323418,96;5756147;23482233;173385964;14619190;173385964;173385964;0;193379074;5104304;204111761
