lyrics,label
"Es inútil dejar de quererte
Ya no puedo vivir sin tu amor
No me digas que voy a perderte
No me quieras matar corazón

Yo que diera por no recordarte
Yo que diera por no ser de ti
Pero el día que te dije te quiero
Te di mi cariño y no supe de mi

Corazón, corazón
No me quieras matar corazón

Si has pensado dejar mi cariño
Recuerda el camino donde te encontré
Si has pensado cambiar tu destino
Recuerda un poquito quien te hizo mujer

Si después de sentir tu pasado
Me miras de frente y me dices adiós
Te diré, con el alma en la mano
Que puedes quedarte porque yo me voy

Corazón, corazón
No me quieras matar corazón

Si has pensado dejar mi cariño
Recuerda el camino donde te encontré
Si has pensado cambiar tu destino
Recuerda un poquito quien te hizo mujer",Ranchera
"Solamente la mano de Dios
Podrá separarnos
Nuestro amor es más grande
Que todas las cosas del mundo

Yo sé bien que nacimos los dos
Para siempre adorarnos
Nuestro amor es lo mismo que el mar
Cristalino y profundo

Solamente la mano de Dios
Podrá castigarnos
Las demás opiniones, mi cielo
Me salen sobrando

Yo seré para ti nada más
Te lo digo llorando
Cuando tú me trajiste tu amor
Ya te estaba esperando

Nadie sabe ni puede decir
Las cosas de amores
Porque todos se entregan borrachos
De amor en el mundo

Es por eso que quiero gritar
Sin matar ilusiones
Que mi amor es lo mismo que el mar
Cristalino y profundo

Tú no puedes dejarme de amar
Ni yo de adorarte
Porque estamos unidos del alma
Quién sabe hasta cuando

Solamente la mano de Dios
Podrá separarnos
Cuando tú me trajiste tu amor
Ya te estaba esperando",Ranchera
"Que no somos
Iguales dice la gente
Que tu vida y mi vida
Se van a perder
Que yo soy un canalla
Y que tú eres decente
Que dos seres distintos
No se pueden querer

Pero yo ya te quise
Y no te olvido
Y morir en tus brazos
Es mi ilusión
Yo no entiendo esas cosas
De las clases sociales
Solo se que me quieres
Y que te quiero yo

Si no somos iguale
Que nos importa
Nuestra historia de amores
Tendrá que seguir
Y como alguien me dijo
Que la vida es muy corta
Esta vez para siempre
He venido por ti

Pero quiero que sepas
Que no te obligo
Que si vienes conmigo es por amor
Di con todas tus fuerzas
Lo que soy en tu vida
Pa'que vean que me quieres
Como te quiero yo

Vámonos, donde nadie nos juzgue
Donde nadie nos diga
Que hacemos mal
Vámonos alejados del mundo
Donde no haya justicia
Ni leyes ni nada
Nomás nuestro amor",Ranchera
"Que no somos
Iguales dice la gente
Que tu vida y mi vida
Se van a perder
Que yo soy un canalla
Y que tú eres decente
Que dos seres distintos
No se pueden querer

Pero yo ya te quise
Y no te olvido
Y morir en tus brazos
Es mi ilusión
Yo no entiendo esas cosas
De las clases sociales
Solo se que me quieres
Y que te quiero yo

Si no somos iguale
Que nos importa
Nuestra historia de amores
Tendrá que seguir
Y como alguien me dijo
Que la vida es muy corta
Esta vez para siempre
He venido por ti

Pero quiero que sepas
Que no te obligo
Que si vienes conmigo es por amor
Di con todas tus fuerzas
Lo que soy en tu vida
Pa'que vean que me quieres
Como te quiero yo

Vámonos, donde nadie nos juzgue
Donde nadie nos diga
Que hacemos mal
Vámonos alejados del mundo
Donde no haya justicia
Ni leyes ni nada
Nomás nuestro amor",Ranchera
"Soy Marino Vivo Errante
Cruzo Por Los Siete Mares
Y Como Soy Navegante
Vivo Entre Las Tempestades
Desafiando Los Peligros
Que Me Dan Los Siete Mares
Cuando El Mar Está Tranquilo
Y Hay Estrellas En El Cielo
Entre Penas Y Suspiros
Le Hablo a La Mujer Que Quiero
Y Sólo El Me Contesta:
Ya no Llorés Marinero
Me Dicen El Siete Mares
Porque Ando De Puerto En Puerto
Llevando Conmigo Mismo
Un Amor Ya Casi Muerto
Yo Ya Quisiera Quedarme
Juntito a Mi Gran Cariño
Pero Eso no Fue Mi Vida
Navegar Es Mi Destino
Estrellita Marinera
Compañera De Nosotros
Qué Noticia Traes Ahora
De Esa Que Me Trae Tan Loco
Si Es Que Todavía Me Quiere
Dímelo Poquito a Poco
Olas Altas, Olas Grandes
Que Me Arrastran Y Me Alejan
Cuando Anclemos En Tampico
Quédense Un Ratito Quietas
Tan Siquiera Cuatro Noches
Si Es Que Entienden Mis Tristezas
Me Dicen El Siete Mares
Porque Ando De Puerto En Puerto
Llevando Conmigo Mismo
Un Amor Ya Casi Muerto
Yo Ya Quisiera Quedarme
Juntito a Mi Gran Cariño
Pero Esa no Fue Mi Vida
Navegar Es Mi Destino",Ranchera
"Te vas porque yo quiero que te vayas
A la hora que yo quiera te detengo
Yo sé que mi cariño te hace falta
Porque quieras o no
Yo soy tu dueño

Yo quiero que te vayas por el mundo
Y quiero que conozcas mucha gente
Yo quiero que te besen otros labios
Para que me compares
Hoy, como siempre

Si encuentras un amor que te comprenda
Y sientas que te quiere más que nadie
Entonces yo daré la media vuelta
Y me iré con el sol
Cuando muera la tarde

Entonces yo daré la media vuelta
Y me iré con el sol
Cuando muera la tarde

Yo quiero que te vayas por el mundo
Y quiero que conozcas mucha gente
Yo quiero que te besen otros labios
Para que me compares
Hoy, como siempre

Si encuentras un amor que te comprenda
Y sientas que te quiere más que nadie
Entonces yo daré la media vuelta
Y me iré con el sol
Cuando muera la tarde

Entonces yo daré la media vuelta
Y me iré con el sol
Cuando muera la tarde

Te vas porque yo quiero que te vayas",Ranchera
"Tengo Dinero En El Mundo
Dinero Maldito Que Nada Vale
Aunque Me Miren Sonriendo
La Pena Que Traigo Ni Dios La Sabe

Yo Conocí La Pobreza
Y Alla Entre Los Pobres Jamas Lloré
Yo Pa' Que Quiero Riqueza
Si Voy Con El Alma Perdida Y Sin Fe

Yo Lo Que Quiero Es Que Vuelva
Que Vuelva Conmigo La Que Se Fue

Vuele Ingrata Mia
Ay Ay Ay Amor

Si Es Necesario Que Llore
La Vida Completa Por Ella Lloro
De Que Me Sirve El Dinero
Si Sufro Una Pena Si Estoy Tan Sólo

Puedo Comprar Mil Mujeres
Y Darme Una Vida De Gran Placer
Pero El Cariño Comprado
Ni Sabe Querernos Ni Puede Ser Fiel

Yo Lo Que Quiero Es Que Vuelva
Que Vuelve Conmigo
La Que Se Fue",Ranchera
"Por tu amor que tanto quiero y tanto extraño
que me sirvan otra copa y muchas más
que me sirvan de una vez pa' todo el año
que me pienso seriamente emborrachar

Si te cuentan que me vieron muy borracho
orgullosamente diles que es por ti
porque yo tendré el valor de no negarlo
gritaré que por tu amor me estoy matando
y sabrán que por tus besos me perdí

Para de hoy en adelante ya el amor no me interesa
cantaré por todo el mundo mi dolor y mi tristeza
porque sé que de este golpe ya no voy a levantarme
y aunque yo no lo quisiera voy a morirme de amor

Para de hoy en adelante ya el amor no me interesa
cantaré por todo el mundo mi dolor y mi tristeza
porque sé que de este golpe ya no voy a levantarme
y aunque yo no lo quisiera voy a morirme de amor",Ranchera
"(Cuando tiro un zapato hay se queda)
Creibas que no había de hallar
Amor como el que perdí
Tan al pelo lo jallé
Que ni me acuerdo de ti
Una sota y un caballo
Burlarse querían de mí, ¡ay!

Malhaya quien dijo miedo
Si para morir nací

Amigos les contaré
Una acción particular
Si me queren sé querer
Si me olvidan sé olvidar

Nomás un orgullo tengo
Que a naiden le sé rogar, ¡ay!
Que la chancla que yo tiro
No la vuelvo a levantar

Huy no lloro no mas chiyo
Que vivan los solteros
Que mueran los casados

Amigos les contaré
Una acción particular
Si me quieren sé querer
Si me olvidan sé olvidar

Nomás un orgullo tengo
Que a naiden le sé rogar, ¡ay!
Que la chancla que yo tiro
No la vuelvo a levantar",Ranchera
"No es que no te quiera
Si ya no te sigo besando
La cruz no pesa lo hala
Son los filos cariño santo
Cariño santo
Yo no te dejo ni aunque
Me grites ni aunque me grites
Que ya me estas que ya me estas
Acabando.

Las balas perdidas
Pegaron siempre en mi pecho
Pero tus besos me inyectaron
Nueva vida bala perdida
Bala perdida

Viene alla el mauser
Que te ha tronado que te ha tronado
Para acabar para acabar
Para acabar con mi vida

Cuatro despedidas
Las tengo para ti escritas
Ahi te las dejo para que llores
Cuando te diga bala perdida
Bala perdida

Y andando estamos y aqui murio
Aqui murio
Y adios adios
Adios adios
Que tengas suerte en la vida",Ranchera
"Un domingo, estando errando
Se encontraron dos mancebos
Metiendo mano a sus fierros
Como queriendo pelear

Cuando se estaban peleando
Pues llegó su padre de uno
Hijo de mi corazón
Ya no pelees con ninguno

Quítese de aquí, mi padre
Que estoy más bravo que un león
No vaya a sacar mi espada
Le traspasé el corazón

Hijo de mi corazón
Por lo que acabas de hablar
Antes de que raye el Sol
La vida te han de quitar

Lo que le encargo a mi padre
Que no me entierre en sagrado
Que me entierre en tierra bruta
Donde me trille el ganado

Con una mano de fuera
Y un papel sobredorado
Con un letrero que diga
Felipe fue desgraciado

El caballo colorado
Hace un año que nació
Ahí se lo dejo a mi padre
Por la crianza que me dio

De tres caballos que tengo
Ahí se los dejo a los pobres
Para que si quiera digan
Felipe, Dios te perdone

Bajaron al toro prieto
Que nunca lo habían bajado
Pero ahora sí ya bajó
Revuelto con el ganado

Ya con esta me despido
Con la estrella del oriente
Esto le puede pasar
Al hijo desobediente",Ranchera
"Al mirar tus lindos ojos y al mirar tus lindas formas
Yo me digo: Ay! Chavela
Y al saber que no me quieres y al mirar que me desprecias
Yo me digo: Ay! Chavela

Cuando paso caminando debajo de tu ventana
Echo un grito: Eitah! Chavela!
Más después sale tu hermano y tu mamá y tu papá
Y me dicen: Ay! Chavela

Ay! Chavela, Chavela, Chavela
Es el nombre que yo llevo
En mis días y en mis noches
Yo me duermo y me despierto
Y en mis sueños te contemplo
Y te digo: Ay! Chavela

Cuando pasas caminando con tus curvas enseñando
Yo me digo: Ay! Chavela
Después te veo vacilando y con otros coqueteando
Y me digo: Voy, voy muy Cleopatra no, greñuda, Chavela

Más si al fin me hicieras caso y me dieras un abrazo
Te dijera: Pero qué bárbara mujer, como te has puesto, ay! Chabela
Más tu amor es un fracaso, mejor me doy un balazo
Y te digo: Adiós Chabela

Ay! Chavela, Chavela, Chavela
Es el nombre que yo llevo
En mis días y en mis noches
Yo me duermo y me despierto
Y en mis sueños te contemplo
Y te digo: Ay! Chavela",Ranchera
"Caballo prieto azabache
Como olvidar que te debo la vida
Cuando iban a fusilarme
Las fuerzas leales de Pancho Villa

Aquella noche nublada
Una avanzada me sorprendió
Y tras de ser desarmado
Fui sentenciado al paredón
Ya cuando estaba en capilla le dijo Villa a su asistente
Me apartas ese caballo por educado y obediente
Sabía que no escapaba y solo pensaba en la salvación
Y tú mi prieto azabache también pensabas igual que yo

Recuerdo que me dijeron pide un deseo pa ajusticiarte
Yo quiero ser fusilado en mi caballo prieto azabache
Y cuando en ti me montaron y prepararon la ejecución
Ni voz de mando esperaste
Te avalanzaste contra el pelotón
Con tres balazos de mauser
Corriste azabache
Salvando mi vida

Lo que tu hiciste conmigo
Caballo amigo
No se me olvida
No pude salvar la tuya
Y la amargura me hace llorar
Por eso prieto azabache
No he de olvidarte
Nunca jamás",Ranchera
"Ya vine de donde andaba
Se me concedió volver
A mí se me afiguraba
Que no te volvería a ver
Pareces amapolita cortada al amanecer
(Ay ja ja llegó el que andaba ausente mamasita ah)

Si porque vengo de lejos, me niegas la luz del día
Se me hace que a tu esperanza le pasó lo que a la mía
Por andar en la vagancia perdí un amor que tenía

Ay a caballo van los hombres
Y en mula van las mujeres
Y en burro ya saben quien
Ay, jajaja

Estrellita reluciente
De la nube colorada
Si tienes amor pendiente
Tócale su retirada
Ya llegó el que andaba ausente y este no conciente nada",Ranchera
"Qué falta me hace mi padre
A cada paso que doy
Qué falta me hace mi padre
A cada paso que doy

Y alguien ya se lo llevo
Cuán solita que está mi madre
Ya mi Dios se lo llevo
Cuán solita está mi madre

Recorrimos tantas veces
Caminos y más caminos
Éramos inseparables
Casi como dos amigos

Recorrimos tantas veces
Caminos y más caminos
Qué falta me hace mi padre
Ya no lo tengo conmigo

Cómo lo voy a olvidar
Siempre lo tengo presente
Cómo lo voy a olvidar
Siempre lo tengo en mi mente

Él me enseñó a trabajar
Me aconsejó a ser decente
Él me enseñó el buen camino
Y a vivir como la gente

Fui el primero de sus hijos
Fui el que alegrara su hogar
Lo digo por experiencia
En este triste cantar

Qué falta me hace mi padre
Cómo lo voy a olvidar
Qué falta me hace mi padre
Cómo lo voy a olvidar",Ranchera
"Voy a cantarles un corrido muy mentado
Lo que ha pasado allá en la hacienda de la flor
La triste historia de un ranchero enamorado
Que fue borracho parrandero y jugador

Juan se llamaba y lo apodaban charrasqueado
Era valiente y arriesgado en el amor
A las mujeres más bonitas se llevaba
De aquellos campos no quedaba ni una flor

Un día domingo que se andaba emborrachando
A la cantina le corrieron a avisar
Cuídate, Juan, que ya por ahí te andan buscando
Son muchos hombres no te vayan a matar

No tuvo tiempo de montar en su caballo
Pistola en mano se le echaron de a montón
Estoy borracho les gritaba y soy buen gallo
Cuando una bala atravesó su corazón

Creció la milpa con la lluvia en el potrero
Y las palomas van volando al pedregal
Bonitos toros llevan hoy al matadero
Que buen caballo va montando el caporal

Ya las campanas del santuario están doblando
Todos los fieles se dirigen a rezar
Y por el cerro los rancheros van bajando
A un hombre muerto que lo llevan a enterrar

En una choza muy humilde llora un niño
Y las mujeres se aconsejan y se van
Solo su madre lo recuerda con cariño
Mirando al cielo llora y reza por su Juan

Aquí termino de cantar este corrido
De Juan ranchero charrasqueado y burlador
Que se creyó, de las mujeres, consentido
Que fue borracho parrandero y jugador",Ranchera
"Volaron los Pavos Reales
Rumbo a la sierra mojada
Mataron a Lucio Vázquez
Por una joven que amaba

Eran las diez de la noche
Estaba Lucio cenando
Llegaron unos amigos
Para invitarlo a un fandango

Su madre se lo decía
Su padre con más razón
Hijo no vayas al baile
Me lo avisa el corazón

Ay!
¡Lucio te van a matar!
¡Ay!

Montaron en sus caballos
Rumbo a la sierra mojada
Cuando llegaron al baile
Ya su rival lo esperaba

Lo invitaron a unas copas
Lucio no quiso aceptar
Se hicieron de unas palabras
Para salirse a pelear

Le dieron tres puñaladas
De la espalda al corazón
Como le decía su madre
Lo mataron a traición

¡Ay!
¡Pobre Lucio!

Madre Mía de Guadalupe
De la Vía de Querer
Dame licencia señora
De levantarme otra vez

Después que lo asesinaron
Le echaron tierra en la boca
Y así lo vieron morir
Como cuando a uno le toca

Volaron los Pavos Reales
Rumbo a la sierra mojada
Mataron a Lucio Vázquez
Por una joven que amaba",Ranchera
"El tiempo pasa y no te puedo olvidar
Te traigo en mi pensamiento constante mi amor
Y aunque trato de olivdarte cada dia te extrano mas
Las noches sin ti
Agrandan mi soledad

Aveces estaba punto de irte a buscar
Dime que cosa me hiciste que no te puedo olvidar

Si vieras
Yo como te recuerdo
En mis locos develos le pido a Dios que vuelvas

Si vieras
Yo como te recuerdo
Sera porque aun te quiero
Espero que tu
Escuches esta cancion

Donde quiera que te encuentres
Espero que tu
Al escucharla te acuerdes de mi como me acuerdo de ti

Si vieras yo como te recuerdo
En mis locos desvelos le pido a dios que vuelvas
Si vieras yo como te recuerdo
Sera porque aun te quiero
Espero que tu
Escuches esta cancion

Donde quiera que te encuentres espero que tu
Al escucharla te acuerdes de mi
Como me acuerdo de ti",Ranchera
"Me dices, prieta querida:
Vámonos para otras tierras.
Aquí traigo dos pasajes
o me sigues o te quedas...
Vámonos para otras partes
a gozar de los amores,
viviremos muy felices
sin agravios ni rencores...
No te ofrezco las estrellas
ni tampoco un mundo nuevo
soy muy pobre, tú lo sabes,
jugador y parrandero
...pero sí, por Dios, te pido
a cambio de mi cariño:
que me dedico a quererte
y a dejar todos mis vicios...
Ya están silbando los trenes
dile adiós a tus parientes
viviremos muy felices
verás que no te arrepientes
ya cruzando la frontera
todito queda arreglado
primero me dejan muerto
que llevarte de mi lado...",Ranchera
